   -0.283812036997550354E+01   -0.335006775909648535E+01    0.172570812810736561E+04   -0.396298097802824989E+01   -0.163874239830043589E+01    0.186466817210976954E+01    0.405830240595657921E+00    0.232413368950869670E+00    0.138527927777248010E+02    0.503573856045116841E+01    0.960685756473452379E+01    0.468522264472285584E+08
   -0.398478441407274886E+01   -0.501409104988114152E+01    0.209432476997443246E+04   -0.248672478644321959E+01   -0.522905360814914566E+00    0.118522788182236916E+01    0.674588421486127410E+00    0.255129289608509502E+00    0.763462258442782371E+01    0.150278610613480268E+01    0.980643566517102094E+01    0.468522266191404611E+08
   -0.274956937075361196E+01   -0.352305079259245169E+01    0.189222447571722591E+04   -0.444512138192849271E+01   -0.154003543344025662E+01   -0.182671188891821767E+00    0.391483239515430126E+00    0.274340261033706179E+00    0.102208455576061752E+02    0.347427652869126646E+01    0.399575566048119724E+01    0.468522266634633169E+08
   -0.140557877909768258E+01   -0.261427942900583332E+01    0.179777734027859037E+04   -0.432924795240973914E+01   -0.221680377184563371E+01    0.168346897697773112E+00    0.707552422269354331E+00    0.277824535085265723E+00    0.941156613756255211E+01    0.237706532465580267E+01    0.847545448643951715E+01    0.468522266885980219E+08
   -0.416229745830055542E+01   -0.501788456371771030E+01    0.312301510197717471E+04   -0.453494610300968493E+01   -0.622339308289856064E+00    0.776937422229863728E+00    0.701629686633554406E+00    0.287385734824495809E+00    0.123721300779608256E+01   -0.982090854569118932E+00    0.946439691837605146E+01    0.468522266921399236E+08
   -0.358699747206392416E+01   -0.463807818504018865E+01    0.191793837853851346E+04   -0.377758386225765364E+01   -0.794971569709595371E+00    0.128031669606821819E+01    0.600292648163257669E+00    0.297524223444768643E+00    0.290044070122960207E+01   -0.426843912010070881E-01    0.499690270596089636E+01    0.468522268753007278E+08
   -0.379700445009891929E+01   -0.451833083408516689E+01    0.227851493740169326E+04   -0.457883356920479123E+01   -0.736875095873713803E+00    0.570218519059617179E+00    0.446679439660932709E+00    0.300501246512132059E+00   -0.505604735860846688E+01   -0.347355240585931568E+01    0.591435781479825451E+01    0.468522268757696152E+08
   -0.551178014453945675E+01   -0.599270558795404895E+01    0.353405850826684173E+04   -0.435451958535186900E+01    0.327204700149851924E+00    0.155858343514195141E+01    0.720209782474340754E+00    0.291371800588399510E+00    0.297691962080271821E+00   -0.173566554777579896E+01    0.444462354277470251E+01    0.468522268889731988E+08
   -0.411696135049120393E+01   -0.430562188488199382E+01    0.196318632101806770E+04   -0.334898510098647950E+01   -0.945000767311752199E+00    0.124034763073415322E+01    0.927040913811033374E+00    0.292757457181315295E+00    0.715325875098359631E+01    0.238183251352624836E+01    0.504951382274604654E+01    0.468522270933702067E+08
   -0.351572659877278149E+01   -0.420359617853112688E+01    0.210777263874560686E+04   -0.394691112981983405E+01   -0.892044199415094496E+00    0.409864358892947589E+00    0.594046679621118234E+00    0.320955537453217365E+00   -0.402593244357122160E+01   -0.385129424410873966E+01    0.836577992716883045E+01    0.468522271849919707E+08
   -0.550954755930150775E+01   -0.603210919878876606E+01    0.214845072803499215E+04   -0.212489249134882963E+01    0.142935631277238073E+00    0.123028198087084961E+01    0.467770980308489792E+00    0.225828724217342403E+00   -0.271007144396534372E+01   -0.187476114573500396E+01    0.837618498309402426E+01    0.468522271996030137E+08
   -0.521832356640691231E+01   -0.578979088325966096E+01    0.324645198630007599E+04   -0.471344933908554520E+01    0.104015260240254648E+00    0.156217350277366140E+01    0.185460592428786597E+00    0.301024531703518394E+00   -0.387905954088092741E+01   -0.215279466537309716E+01    0.655209669275242668E+01    0.468522272769561186E+08
   -0.333908711309433137E+01   -0.428713297889898204E+01    0.209880435093343476E+04   -0.450306145510645894E+01   -0.105556348666335431E+01    0.151109934567724524E+01    0.276914320594888019E+00    0.250670740939760939E+00    0.541873525047898852E+01    0.930674046884728767E+00    0.663262395097663049E+01    0.468522273311437368E+08
   -0.447941438986577189E+01   -0.501468074849146994E+01    0.267735192345793439E+04   -0.378031615128894227E+01   -0.710771653507762835E+00    0.127891838855483631E+01    0.896979837880526043E+00    0.282331364369783178E+00    0.257210238746349873E+01   -0.219819507723715191E+01    0.157194898870611821E+01    0.468522273508815989E+08
   -0.528477577809039722E+01   -0.586451540466140742E+01    0.310617932236960223E+04   -0.432513829310281572E+01    0.232133936594536294E+00    0.177190845839114797E+01    0.945501334225520074E+00    0.312747787010097034E+00    0.105122512301115023E+00   -0.272555659612943302E+01    0.498823659835662347E+01    0.468522273643440381E+08
   -0.560212704047887122E+01   -0.575744338059887895E+01    0.354538009772344776E+04   -0.388603025443575945E+01   -0.767398347755205990E-01    0.141583011974806450E+01    0.645106050103955053E+00    0.258897011806647981E+00    0.530786134245336783E+01    0.507424747361973516E+00    0.404888553046441757E+01    0.468522273657857850E+08
   -0.373691329274046069E+01   -0.447988146386953368E+01    0.204705270842280061E+04   -0.381302087510708931E+01   -0.766899678626510983E+00    0.101291682401319871E+01    0.941829763613076798E+00    0.301748330976151002E+00   -0.589252568176022962E+01   -0.690258592845578889E+01    0.662666340455177671E+01    0.468522274078567177E+08
   -0.412444265185847225E+01   -0.515386310665667757E+01    0.236684978310780070E+04   -0.312152009493017335E+01   -0.475444082315763517E+00    0.694057879470198813E+00    0.588677434696220692E+00    0.327826080475286330E+00   -0.550794730891171724E+01   -0.484054142898101958E+01    0.480792814937231938E+01    0.468522274082172662E+08
   -0.242336610574387556E+01   -0.292269912397311504E+01    0.165806052809485573E+04   -0.375972185433921702E+01   -0.189557682912599557E+01   -0.683971589415168779E-01    0.594126603063814263E+00    0.211318489902580453E+00   -0.560487862006436899E+01   -0.560825728251104749E+01    0.783507737291859296E+01    0.468522274292985722E+08
   -0.144050264133760830E+01   -0.275571255499804124E+01    0.178509864940322723E+04   -0.431407335563569205E+01   -0.204486243070739837E+01    0.162582910082811694E+01    0.607688462711716504E+00    0.277822707743566377E+00   -0.542880327248454364E+00   -0.370497990614391881E+01    0.660100485558984129E+01    0.468522274438016489E+08
   -0.355524738818506947E+01   -0.481648643072157778E+01    0.186303581626191817E+04   -0.218512902060066994E+01   -0.642796139891768092E+00    0.839639698259678546E+00    0.946792923536574182E+00    0.271999162562694796E+00    0.179216117027700506E+01   -0.129248038081662031E+01    0.201920520253361513E+01    0.468522274528853819E+08
   -0.428622180665581354E+01   -0.499043378082418876E+01    0.198020564443093053E+04   -0.263989510295793384E+01   -0.348467282866978145E+00    0.180190733757562693E+01    0.557868737875015008E+00    0.278554875348009268E+00   -0.942149114255324349E+01   -0.670182197276859526E+01    0.471582798391880420E+01    0.468522274586080834E+08
   -0.429634947661273436E+01   -0.520883250926626573E+01    0.251130875001732556E+04   -0.245611960424454434E+01   -0.468126165749332301E+00    0.151940361303287208E+01    0.719480981221423899E+00    0.278315152002519273E+00    0.180064029974921169E+01    0.101851157521231528E+00    0.461712274476053697E+01    0.468522274985856488E+08
   -0.194498142811582753E+01   -0.277458218337408447E+01    0.178541340839208397E+04   -0.447857099397670755E+01   -0.214483598312992774E+01    0.100250084339157830E+01    0.286644774828618165E+00    0.260022665531034758E+00    0.147428092096459196E+01   -0.284369230672304241E+01    0.684600669350608726E+01    0.468522275014307275E+08
   -0.302429092470977245E+01   -0.340320600714821886E+01    0.200528443499694617E+04   -0.411159351803921158E+01   -0.163349143828621379E+01    0.172294828975773751E+00    0.872376881828801909E+00    0.202412594391442602E+00    0.996822294014940979E+01    0.357867824273328949E+01    0.802812256249037404E+01    0.468522275056998283E+08
   -0.356942520976314270E+01   -0.434431199775730192E+01    0.185174989379226918E+04   -0.358124324528047566E+01   -0.876120042418354394E+00    0.143248656339292069E+00    0.448178105285667816E+00    0.248378063958058115E+00    0.191717497385783986E+01   -0.503653291696696925E+00    0.796557679119964579E+01    0.468522275514920503E+08
   -0.454258667117737325E+01   -0.467844416191466728E+01    0.287869472202118868E+04   -0.484796331426522276E+01   -0.628949503586630598E+00    0.166040180618781186E+01    0.621347945224247633E+00    0.264181194678305864E+00    0.133122869538909043E+02    0.583864391552874196E+01    0.527501980572473883E+01    0.468522275571777746E+08
   -0.568777889685553628E+01   -0.619983887605984840E+01    0.319016393945215896E+04   -0.391961854449058933E+01    0.310161866000060016E+00    0.145046554630028046E+01    0.630548359019854288E+00    0.269557938950955367E+00   -0.273177089340023116E+01   -0.281270974642737315E+01    0.537471169729307618E+01    0.468522275572177619E+08
   -0.504148646179829107E+01   -0.538429511106214154E+01    0.281811418437843395E+04   -0.363863398255842174E+01   -0.131060450378384985E+00    0.157695287441331100E+01    0.932967871378457381E+00    0.262853380055175834E+00    0.595813035087783405E+01    0.169044552192463371E+01    0.919757191374966077E+01    0.468522275584712550E+08
   -0.418650843464153954E+01   -0.495782229113578765E+01    0.241306023056546928E+04   -0.403720839807942600E+01   -0.686514947686966970E+00    0.240291402779694518E+00    0.292168714771860016E+00    0.245996339311381262E+00    0.170788724347887921E+01   -0.354313597422585502E+00    0.829559511163042096E+01    0.468522275599467903E+08
   -0.288835559475409998E+01   -0.405811020399225875E+01    0.179720877203440750E+04   -0.375074499574771103E+01   -0.121244585595267917E+01    0.199374619442184020E+01    0.561048968228922362E+00    0.321610771627935332E+00    0.286570535593128284E+00   -0.225898030714633435E+01    0.612410722884763192E+01    0.468522275620880052E+08
   -0.352431000901677915E+01   -0.392685896104627563E+01    0.173068275564455303E+04   -0.356300684923535282E+01   -0.898697525243673745E+00    0.119477583282982636E+01    0.505630408984234614E+00    0.215216175694848688E+00   -0.502803527603095546E+01   -0.529408803643739390E+01    0.633810963036936137E+01    0.468522276076935381E+08
   -0.355083448589635253E+01   -0.410655178135441901E+01    0.203573351541429429E+04   -0.410320409287436583E+01   -0.922241724973463128E+00    0.119499024540179555E+01    0.754527200961778277E+00    0.277396088143709363E+00   -0.126793171225761938E+02   -0.945490647885013047E+01    0.538532797186927592E+01    0.468522276171321720E+08
   -0.460655198222574125E+01   -0.489316065824932167E+01    0.305919849039929977E+04   -0.426663698927105806E+01   -0.602705476109150595E+00    0.150751761051900557E+01    0.754941961708173070E+00    0.206256877675563499E+00   -0.253384609437542707E+00   -0.380983426567216199E+01    0.822445834221413641E+01    0.468522276188110337E+08
   -0.482316980772518900E+01   -0.510312506603531002E+01    0.306478921075671678E+04   -0.397579704585289440E+01   -0.595363834770561873E+00    0.160611778526958782E+01    0.375180683585899843E+00    0.247616660706100167E+00   -0.753190126495257317E+01   -0.591753468076699818E+01    0.748345290527623686E+01    0.468522276250823662E+08
   -0.529864437801321397E+01   -0.547054443272117297E+01    0.298389196542923128E+04   -0.309018233980872470E+01   -0.244773496052798301E+00    0.793142629927966247E+00    0.833075409510853460E+00    0.275301618555984506E+00    0.156916634201781591E+00   -0.182681166083037283E+01    0.602740270014224944E+01    0.468522276942509860E+08
   -0.466678970747128652E+01   -0.502805033803089252E+01    0.278814777556742865E+04   -0.384746070735155898E+01   -0.290367206365355734E+00    0.133966922194420857E+01    0.890697939592800414E+00    0.230100600183995641E+00   -0.491315151675442863E+01   -0.459565890589443882E+01    0.956894629828863330E+01    0.468522277362084836E+08
   -0.413621827221523031E+01   -0.443562794196899990E+01    0.187916801190058573E+04   -0.335381377167790795E+01   -0.903382670989865133E+00    0.166019690760860872E+00    0.285076324774281409E+00    0.227140706246029500E+00   -0.240252313161725795E+01   -0.373513896834201731E+01    0.642841794283712176E+01    0.468522277548432127E+08
   -0.371612585132061124E+01   -0.471926162951145223E+01    0.202401382580447671E+04   -0.367567161609381721E+01   -0.575398698277481913E+00    0.876647694688752033E+00    0.773950593257674790E+00    0.340496105833733076E+00    0.114703730949909755E+01   -0.755423574771068473E+00    0.413188140507574797E+01    0.468522277780730203E+08
   -0.507053744105317428E+01   -0.573879464431393860E+01    0.228981893455215413E+04   -0.246455487571928700E+01    0.693982839408189278E-01    0.145008686106450480E+01    0.531826594505188877E+00    0.307263017727282539E+00   -0.522702732882142485E+01   -0.506033074807401562E+01    0.169678833347180325E+01    0.468522277864176184E+08
   -0.381625852897443352E+01   -0.410119369796427247E+01    0.159230152237630114E+04   -0.312843952777368983E+01   -0.882389167929617635E+00    0.676592656869668296E+00    0.472236367438198745E+00    0.211686737423445237E+00    0.991982191540761704E+01    0.242679396878667220E+01    0.657422370478119777E+01    0.468522278319827393E+08
   -0.333790895866287229E+01   -0.409988684976603235E+01    0.216646674458483949E+04   -0.401619820840905373E+01   -0.127550866335167878E+01    0.884549582879125218E+00    0.597910980922280899E+00    0.306774013621906705E+00   -0.357231965957375053E+01   -0.579261197296556318E+01    0.697987776058578557E+01    0.468522278518723398E+08
   -0.393807936550643234E+01   -0.481786339167212230E+01    0.198403076108336495E+04   -0.381553911933904200E+01   -0.503973848854193385E+00    0.164968957242902770E+01    0.485790159671542598E+00    0.304226117670269802E+00   -0.510560908118275592E+01   -0.546141893225132335E+01    0.556437522117523731E+01    0.468522278702373132E+08
   -0.486015270061852878E+01   -0.549945723231065919E+01    0.269125072878680476E+04   -0.275182755691555192E+01   -0.298461300950334518E+00    0.843406096982908249E+00    0.474342126636689121E+00    0.223930107932826250E+00   -0.198159148300255339E+01   -0.214052875449644020E+01    0.910899802914706314E+01    0.468522278717182875E+08
   -0.397161341426503967E+01   -0.476658112890193486E+01    0.211084902319483172E+04   -0.301724824668001990E+01   -0.828694634941181896E+00    0.143286696679929371E+01    0.729031698516695137E+00    0.263647718116524266E+00    0.760775693059887459E+01    0.148837708586786377E+01    0.962697505896264794E+01    0.468522278955604434E+08
   -0.256786465370203842E+01   -0.313205791417941271E+01    0.163528750511805060E+04   -0.429494308660028334E+01   -0.170670980453010790E+01    0.738110407849806194E+00    0.349218547237418742E+00    0.218269208206894993E+00    0.177316740878714185E+01   -0.159205284135774860E+01    0.787093943255415152E+01    0.468522278977270126E+08
   -0.209866066007694130E+01   -0.340191943000215780E+01    0.205073546492295509E+04   -0.369789276783966869E+01   -0.185510859930950867E+01    0.137989082111320016E+01    0.879849844031194706E+00    0.294928581446069038E+00    0.425369850419049556E+01    0.333520764508815404E+00    0.592821082651753883E+01    0.468522279002287164E+08
   -0.509014883825753195E+01   -0.533333257275637962E+01    0.272998897481552376E+04   -0.373947784431373975E+01   -0.124691456361024855E+00    0.133635548173198604E+01    0.770044616722391551E+00    0.250839116025609765E+00    0.511445399735812600E+01   -0.334733010883663695E+00    0.779460238163978758E+01    0.468522279304700568E+08
   -0.394302985131007144E+01   -0.470301502212165712E+01    0.242476564908646696E+04   -0.475716039901445065E+01   -0.668590978395330104E+00    0.916661331709192062E+00    0.153885693108614552E+00    0.332828562481630563E+00   -0.614841674283053052E+01   -0.632228921335774174E+01    0.525191135200440407E+01    0.468522279574376121E+08
   -0.369110092145129176E+01   -0.447383302372738623E+01    0.208056815995027637E+04   -0.315792418750742154E+01   -0.107502580752116028E+01    0.156989848200706383E+00    0.505404680359176961E+00    0.285919312753828536E+00    0.175844968460897633E+01   -0.128921528448199751E+01    0.742787433901366256E+01    0.468522279758607820E+08
   -0.474086432995897322E+01   -0.557417164409404453E+01    0.283098527997953443E+04   -0.411848047531643058E+01   -0.153258272696719544E+00    0.938825571861698904E+00    0.317230057087598161E+00    0.306959727067679655E+00   -0.413705912861761504E+00   -0.848951475505039355E+00    0.708469020431737029E+01    0.468522279871450141E+08
   -0.284492703013987214E+01   -0.332981925638749843E+01    0.171203118713890603E+04   -0.417561533322214729E+01   -0.162828534840759076E+01    0.180611913563955229E+01    0.388351694343840204E+00    0.237550709084258516E+00    0.963932813904002472E+01    0.227188976894647965E+01    0.468540993062820732E+01    0.468522279905379713E+08
   -0.536450184585667067E+01   -0.583921611415633635E+01    0.298863226434268381E+04   -0.421383164928513310E+01    0.183262625118441491E+00    0.188512991418571119E+01    0.629237556496122452E+00    0.328479685008648770E+00   -0.254294339449373297E+00   -0.176563641388686676E+01    0.522109155131161273E+01    0.468522279906213731E+08
   -0.300747879052426281E+01   -0.373070943492279206E+01    0.188394841947070518E+04   -0.353828349164007427E+01   -0.155455844717829894E+01   -0.138656660505403595E+00    0.297355079165162850E+00    0.239494778309909728E+00   -0.879631118796471156E+00   -0.266381641145812509E+01    0.703469460275424119E+01    0.468522279954888821E+08
   -0.215201379702831730E+01   -0.348505753438931976E+01    0.168350465471340817E+04   -0.379275219121753437E+01   -0.149039556246142579E+01    0.441448248816239897E+00    0.631614899010106035E+00    0.300023837474065802E+00    0.108904093990279307E+02    0.440478651773342733E+01    0.522548358700002424E+01    0.468522280153701752E+08
   -0.301134748148361275E+01   -0.382508360162165317E+01    0.228718037168360024E+04   -0.412713225265722183E+01   -0.142502450558099181E+01    0.122119521283452981E+01    0.826225691551235708E+00    0.304789185935456231E+00   -0.446059171403050314E+01   -0.379755866943389364E+01    0.744304296474146909E+01    0.468522280467025638E+08
   -0.339864735641842231E+01   -0.434866455600304036E+01    0.228281499996663342E+04   -0.457580164305799197E+01   -0.742221621407498588E+00    0.177283514154200228E+01    0.438765251371521392E+00    0.314381456771765710E+00   -0.426009945858094596E+00   -0.161166401162326878E+01    0.643825767221785750E+01    0.468522280897935927E+08
   -0.479576425165186571E+01   -0.541248957628634386E+01    0.204538714241637899E+04   -0.247969824106511227E+01   -0.189817559194307428E+00    0.161436949816957620E+01    0.547894342519991473E+00    0.219168025944078249E+00    0.121413471832731759E+02    0.445053490495867976E+01    0.695424194686086761E+01    0.468522281190750822E+08
   -0.367180165061127450E+01   -0.418698930948990089E+01    0.248847476410275158E+04   -0.460640221789786075E+01   -0.110370603414815482E+01    0.105128719015315841E+01    0.736596087551265155E+00    0.219347620283571965E+00   -0.381305778439051224E+01   -0.592514267112220949E+01    0.606444709941735294E+01    0.468522281465384513E+08
   -0.357822758308586586E+01   -0.433283630158736699E+01    0.206119142555646658E+04   -0.431849495610345535E+01   -0.843340423973108599E+00    0.191067151211738473E+01    0.460065674117903278E+00    0.331398933717490352E+00    0.493823317977255982E+00   -0.225509949369150320E+01    0.687000473754533658E+01    0.468522281472961381E+08
   -0.423874583662771620E+01   -0.469777951321254861E+01    0.219883113155550973E+04   -0.408898179986134913E+01   -0.460008118239287889E+00    0.169827138942978539E+01    0.707697037027790743E+00    0.306534511593822723E+00    0.124092557312077290E+01   -0.219615466379104518E+01    0.523290328883141598E+01    0.468522281532189324E+08
