2.29499969e-06 8.134791e-09 0.000000e+00
2.29500887e-06 8.117922e-09 0.000000e+00
2.29501805e-06 9.112024e-09 0.000000e+00
2.29502723e-06 1.000451e-08 0.000000e+00
2.29503641e-06 1.043431e-08 0.000000e+00
2.29504559e-06 1.012562e-08 0.000000e+00
2.29505477e-06 8.420280e-09 0.000000e+00
2.29506395e-06 8.145545e-09 0.000000e+00
2.29507313e-06 8.135938e-09 0.000000e+00
2.29508231e-06 8.162200e-09 0.000000e+00
2.29509149e-06 8.214550e-09 0.000000e+00
2.29510067e-06 8.239749e-09 0.000000e+00
2.29510985e-06 8.248744e-09 0.000000e+00
2.29511903e-06 8.221345e-09 0.000000e+00
2.29512821e-06 8.203055e-09 0.000000e+00
2.29513740e-06 8.152330e-09 0.000000e+00
2.29514658e-06 8.256828e-09 0.000000e+00
2.29515576e-06 8.127552e-09 0.000000e+00
2.29516494e-06 8.192922e-09 0.000000e+00
2.29517412e-06 8.235323e-09 0.000000e+00
2.29518330e-06 8.248898e-09 0.000000e+00
2.29519248e-06 8.222741e-09 0.000000e+00
2.29520166e-06 8.235975e-09 0.000000e+00
2.29521084e-06 8.308371e-09 0.000000e+00
2.29522002e-06 8.411789e-09 0.000000e+00
2.29522920e-06 8.411562e-09 0.000000e+00
2.29523838e-06 8.395461e-09 0.000000e+00
2.29524756e-06 8.283346e-09 0.000000e+00
2.29525674e-06 8.239821e-09 0.000000e+00
2.29526593e-06 8.287482e-09 0.000000e+00
2.29527511e-06 8.323191e-09 0.000000e+00
2.29528429e-06 8.339407e-09 0.000000e+00
2.29529347e-06 8.333104e-09 0.000000e+00
2.29530265e-06 8.610519e-09 0.000000e+00
2.29531183e-06 9.202189e-09 0.000000e+00
2.29532101e-06 9.942651e-09 0.000000e+00
2.29533019e-06 9.397833e-09 0.000000e+00
2.29533938e-06 8.329565e-09 0.000000e+00
2.29534856e-06 8.202706e-09 0.000000e+00
2.29535774e-06 8.145224e-09 0.000000e+00
2.29536692e-06 8.118160e-09 0.000000e+00
2.29537610e-06 8.108550e-09 0.000000e+00
2.29538528e-06 8.206376e-09 0.000000e+00
2.29539446e-06 9.865055e-09 0.000000e+00
2.29540365e-06 1.043731e-08 0.000000e+00
2.29541283e-06 1.024863e-08 0.000000e+00
2.29542201e-06 9.607847e-09 0.000000e+00
2.29543119e-06 8.129992e-09 0.000000e+00
2.29544037e-06 8.101836e-09 0.000000e+00
2.29544955e-06 8.112545e-09 0.000000e+00
2.29545874e-06 8.156408e-09 0.000000e+00
2.29546792e-06 8.200979e-09 0.000000e+00
2.29547710e-06 8.182868e-09 0.000000e+00
2.29548628e-06 8.165162e-09 0.000000e+00
2.29549546e-06 8.201515e-09 0.000000e+00
2.29550465e-06 8.276281e-09 0.000000e+00
2.29551383e-06 8.288622e-09 0.000000e+00
2.29552301e-06 8.277304e-09 0.000000e+00
2.29553219e-06 8.287117e-09 0.000000e+00
2.29554137e-06 8.283797e-09 0.000000e+00
2.29555056e-06 8.058045e-09 0.000000e+00
2.29555974e-06 7.967893e-09 0.000000e+00
2.29556892e-06 8.033843e-09 0.000000e+00
2.29557810e-06 7.996392e-09 0.000000e+00
2.29558729e-06 8.312207e-09 0.000000e+00
2.29559647e-06 8.364707e-09 0.000000e+00
2.29560565e-06 8.247106e-09 0.000000e+00
2.29561483e-06 8.142090e-09 0.000000e+00
2.29562402e-06 8.219679e-09 0.000000e+00
2.29563320e-06 8.253928e-09 0.000000e+00
2.29564238e-06 8.259445e-09 0.000000e+00
2.29565156e-06 8.268179e-09 0.000000e+00
2.29566075e-06 8.259327e-09 0.000000e+00
2.29566993e-06 8.257641e-09 0.000000e+00
2.29567911e-06 8.284912e-09 0.000000e+00
2.29568829e-06 8.293931e-09 0.000000e+00
2.29569748e-06 8.298919e-09 0.000000e+00
2.29570666e-06 8.335666e-09 0.000000e+00
2.29571584e-06 9.049194e-09 0.000000e+00
2.29572502e-06 9.876586e-09 0.000000e+00
2.29573421e-06 9.442655e-09 0.000000e+00
2.29574339e-06 8.831228e-09 0.000000e+00
2.29575257e-06 8.223970e-09 0.000000e+00
2.29576176e-06 8.162835e-09 0.000000e+00
2.29577094e-06 8.145849e-09 0.000000e+00
2.29578012e-06 8.115075e-09 0.000000e+00
2.29578931e-06 8.097283e-09 0.000000e+00
2.29579849e-06 9.061577e-09 0.000000e+00
2.29580767e-06 9.994795e-09 0.000000e+00
2.29581685e-06 1.044690e-08 0.000000e+00
2.29582604e-06 1.021483e-08 0.000000e+00
2.29583522e-06 8.514792e-09 0.000000e+00
2.29584441e-06 8.161880e-09 0.000000e+00
2.29585359e-06 8.125172e-09 0.000000e+00
2.29586277e-06 8.116247e-09 0.000000e+00
2.29587195e-06 8.129037e-09 0.000000e+00
2.29588114e-06 8.135419e-09 0.000000e+00
2.29589032e-06 8.152456e-09 0.000000e+00
2.29589951e-06 8.167526e-09 0.000000e+00
2.29590869e-06 8.030761e-09 0.000000e+00
2.29591787e-06 7.955936e-09 0.000000e+00
2.29592706e-06 7.993263e-09 0.000000e+00
2.29593624e-06 8.229137e-09 0.000000e+00
2.29594542e-06 8.250838e-09 0.000000e+00
2.29595461e-06 8.252554e-09 0.000000e+00
2.29596379e-06 8.275999e-09 0.000000e+00
2.29597298e-06 8.287977e-09 0.000000e+00
2.29598216e-06 8.296650e-09 0.000000e+00
2.29599134e-06 8.288984e-09 0.000000e+00
2.29600053e-06 8.297797e-09 0.000000e+00
