1.83050001e-06 9.886925e-09 0.000000e+00
1.83050734e-06 9.839831e-09 0.000000e+00
1.83051466e-06 9.997212e-09 0.000000e+00
1.83052198e-06 1.021107e-08 0.000000e+00
1.83052930e-06 1.030599e-08 0.000000e+00
1.83053662e-06 1.034572e-08 0.000000e+00
1.83054395e-06 1.032114e-08 0.000000e+00
1.83055127e-06 1.022352e-08 0.000000e+00
1.83055859e-06 1.004923e-08 0.000000e+00
1.83056591e-06 1.011807e-08 0.000000e+00
1.83057324e-06 1.007080e-08 0.000000e+00
1.83058056e-06 9.879078e-09 0.000000e+00
1.83058788e-06 9.927333e-09 0.000000e+00
1.83059520e-06 1.008984e-08 0.000000e+00
1.83060253e-06 1.000321e-08 0.000000e+00
1.83060985e-06 9.977066e-09 0.000000e+00
1.83061717e-06 1.024305e-08 0.000000e+00
1.83062449e-06 1.051583e-08 0.000000e+00
1.83063181e-06 1.062783e-08 0.000000e+00
1.83063914e-06 1.077770e-08 0.000000e+00
1.83064646e-06 1.093243e-08 0.000000e+00
1.83065378e-06 1.076287e-08 0.000000e+00
1.83066110e-06 1.042276e-08 0.000000e+00
1.83066843e-06 1.026169e-08 0.000000e+00
1.83067575e-06 1.009633e-08 0.000000e+00
1.83068307e-06 9.843480e-09 0.000000e+00
1.83069040e-06 9.775552e-09 0.000000e+00
1.83069772e-06 1.005476e-08 0.000000e+00
1.83070504e-06 1.029665e-08 0.000000e+00
1.83071236e-06 1.046926e-08 0.000000e+00
1.83071969e-06 1.035990e-08 0.000000e+00
1.83072701e-06 1.014906e-08 0.000000e+00
1.83073433e-06 9.892136e-09 0.000000e+00
1.83074165e-06 9.772393e-09 0.000000e+00
1.83074898e-06 9.723763e-09 0.000000e+00
1.83075630e-06 9.853634e-09 0.000000e+00
1.83076362e-06 9.941453e-09 0.000000e+00
1.83077095e-06 9.868328e-09 0.000000e+00
1.83077827e-06 9.696213e-09 0.000000e+00
1.83078559e-06 9.632994e-09 0.000000e+00
1.83079292e-06 9.750041e-09 0.000000e+00
1.83080024e-06 9.818941e-09 0.000000e+00
1.83080756e-06 9.830442e-09 0.000000e+00
1.83081489e-06 9.750574e-09 0.000000e+00
1.83082221e-06 9.692163e-09 0.000000e+00
1.83082953e-06 9.878862e-09 0.000000e+00
1.83083686e-06 9.991035e-09 0.000000e+00
1.83084418e-06 9.991113e-09 0.000000e+00
1.83085150e-06 9.853573e-09 0.000000e+00
1.83085883e-06 9.746391e-09 0.000000e+00
1.83086615e-06 9.979056e-09 0.000000e+00
1.83087347e-06 1.028573e-08 0.000000e+00
1.83088080e-06 1.032218e-08 0.000000e+00
1.83088812e-06 1.021553e-08 0.000000e+00
1.83089544e-06 1.002961e-08 0.000000e+00
1.83090277e-06 1.002376e-08 0.000000e+00
1.83091009e-06 1.005914e-08 0.000000e+00
1.83091742e-06 1.009645e-08 0.000000e+00
1.83092474e-06 1.022633e-08 0.000000e+00
1.83093206e-06 1.027266e-08 0.000000e+00
1.83093939e-06 1.021155e-08 0.000000e+00
1.83094671e-06 1.017542e-08 0.000000e+00
1.83095403e-06 1.002519e-08 0.000000e+00
1.83096136e-06 9.809956e-09 0.000000e+00
1.83096868e-06 9.731512e-09 0.000000e+00
1.83097601e-06 9.781375e-09 0.000000e+00
1.83098333e-06 1.003956e-08 0.000000e+00
1.83099065e-06 1.026134e-08 0.000000e+00
1.83099798e-06 1.024875e-08 0.000000e+00
1.83100530e-06 1.013532e-08 0.000000e+00
1.83101263e-06 9.941614e-09 0.000000e+00
1.83101995e-06 9.891297e-09 0.000000e+00
1.83102727e-06 9.968631e-09 0.000000e+00
1.83103460e-06 1.023422e-08 0.000000e+00
1.83104192e-06 1.033842e-08 0.000000e+00
1.83104924e-06 1.038674e-08 0.000000e+00
1.83105657e-06 1.029048e-08 0.000000e+00
1.83106389e-06 1.011477e-08 0.000000e+00
1.83107122e-06 9.974704e-09 0.000000e+00
1.83107854e-06 1.005285e-08 0.000000e+00
1.83108587e-06 1.000565e-08 0.000000e+00
1.83109319e-06 9.808089e-09 0.000000e+00
1.83110051e-06 9.647118e-09 0.000000e+00
1.83110784e-06 9.702323e-09 0.000000e+00
1.83111516e-06 9.715739e-09 0.000000e+00
1.83112249e-06 9.735926e-09 0.000000e+00
1.83112981e-06 9.778045e-09 0.000000e+00
1.83113714e-06 9.844250e-09 0.000000e+00
1.83114446e-06 9.865607e-09 0.000000e+00
1.83115179e-06 9.813746e-09 0.000000e+00
1.83115911e-06 9.852970e-09 0.000000e+00
1.83116644e-06 9.993723e-09 0.000000e+00
1.83117376e-06 1.028366e-08 0.000000e+00
1.83118109e-06 1.056546e-08 0.000000e+00
1.83118841e-06 1.063467e-08 0.000000e+00
1.83119574e-06 1.045792e-08 0.000000e+00
1.83120306e-06 1.010513e-08 0.000000e+00
1.83121038e-06 9.919013e-09 0.000000e+00
1.83121771e-06 9.749679e-09 0.000000e+00
1.83122503e-06 9.665391e-09 0.000000e+00
1.83123236e-06 9.676575e-09 0.000000e+00
1.83123968e-06 9.660262e-09 0.000000e+00
1.83124701e-06 9.847616e-09 0.000000e+00
1.83125433e-06 1.023262e-08 0.000000e+00
1.83126166e-06 1.046189e-08 0.000000e+00
1.83126898e-06 1.076413e-08 0.000000e+00
1.83127631e-06 1.098044e-08 0.000000e+00
1.83128363e-06 1.090875e-08 0.000000e+00
1.83129096e-06 1.058831e-08 0.000000e+00
1.83129828e-06 1.024396e-08 0.000000e+00
1.83130561e-06 9.964927e-09 0.000000e+00
1.83131293e-06 1.011650e-08 0.000000e+00
1.83132026e-06 1.014624e-08 0.000000e+00
1.83132758e-06 1.013736e-08 0.000000e+00
1.83133491e-06 1.018769e-08 0.000000e+00
1.83134224e-06 1.017790e-08 0.000000e+00
1.83134956e-06 1.005803e-08 0.000000e+00
1.83135689e-06 9.954568e-09 0.000000e+00
1.83136421e-06 9.950492e-09 0.000000e+00
1.83137154e-06 1.002256e-08 0.000000e+00
1.83137886e-06 9.999463e-09 0.000000e+00
1.83138619e-06 9.889498e-09 0.000000e+00
1.83139351e-06 9.983138e-09 0.000000e+00
1.83140084e-06 1.002553e-08 0.000000e+00
1.83140817e-06 9.980379e-09 0.000000e+00
1.83141549e-06 9.926427e-09 0.000000e+00
1.83142282e-06 9.891766e-09 0.000000e+00
1.83143014e-06 1.003914e-08 0.000000e+00
1.83143747e-06 1.022493e-08 0.000000e+00
1.83144479e-06 1.024104e-08 0.000000e+00
1.83145212e-06 1.007699e-08 0.000000e+00
1.83145944e-06 9.870236e-09 0.000000e+00
1.83146677e-06 9.998383e-09 0.000000e+00
1.83147410e-06 1.024818e-08 0.000000e+00
1.83148142e-06 1.040949e-08 0.000000e+00
1.83148875e-06 1.044278e-08 0.000000e+00
1.83149608e-06 1.033497e-08 0.000000e+00
1.83150340e-06 1.031350e-08 0.000000e+00
