   -0.475372262015979263E+01   -0.560937746385246072E+01    0.183052437910631761E+04   -0.204270351433783448E+01   -0.833086850875588425E-01    0.118644402911757796E+01    0.640325734727207330E+00    0.215232984303705688E+00    0.157800272493597760E+01    0.505554321077944735E+00    0.438002004343340546E+08
   -0.395004210492411900E+01   -0.499973630498708044E+01    0.237017963965843819E+04   -0.381124905707547201E+01   -0.260197401081261326E+00    0.150114771909841194E+01    0.433620391909256941E+00    0.205963621301809841E+00   -0.435457951168976720E+01   -0.270821161281801892E+01    0.438002004432796463E+08
   -0.369403459597488926E+01   -0.496039615470636974E+01    0.285001866536967418E+04   -0.444113350294944009E+01   -0.711093604894741382E+00    0.190443204221327278E+01    0.595477301079996746E+00    0.351173878624911229E+00   -0.133070075372877739E+01   -0.920497844261149112E+00    0.438002005382227823E+08
   -0.384893836425094094E+01   -0.498320346508884882E+01    0.225791505086877305E+04   -0.363192877451473661E+01   -0.676337125455732213E+00    0.788087888425261340E+00    0.281179631538413244E+00    0.291158158527926980E+00    0.435320836688611834E+01    0.261896932560951967E+01    0.438002005628399104E+08
   -0.415519147784241305E+01   -0.476210208037279070E+01    0.308112496184899646E+04   -0.472211938102251150E+01   -0.587081170159424737E+00    0.132981187053206096E+01    0.412249243196219306E+00    0.224815537408342314E+00    0.255089326213836642E+01    0.161444731902158267E+01    0.438002005965196490E+08
   -0.459036534853809375E+01   -0.530953849511071674E+01    0.276339507405197310E+04   -0.458620249039401262E+01   -0.263716968738044955E+00    0.113613893985404868E+01    0.112460015671944732E+00    0.240247458224792376E+00    0.684881844182434918E+00    0.121557827679115604E+00    0.438002006266007274E+08
   -0.482595756613910787E+01   -0.584873391870122283E+01    0.300243399878428318E+04   -0.292476232254319424E+01   -0.246175027418778392E+00    0.538683426816563671E+00    0.877591284075903477E+00    0.224015894584071562E+00   -0.875926750843518676E+00   -0.429775265681712426E+00    0.438002006276519001E+08
   -0.405586540486963099E+01   -0.548147980120752631E+01    0.227850610101586744E+04   -0.397197652675770563E+01   -0.255392759730161956E+00    0.156421434442144358E+01    0.318296197410157300E+00    0.258898703927960494E+00    0.165262652414099875E-02   -0.248556394180564411E+00    0.438002007054717541E+08
   -0.399205608707282167E+01   -0.477222781801532747E+01    0.249239733266481653E+04   -0.392271308026895360E+01   -0.775650309987464759E+00    0.614170306676563804E+00    0.739412195133316907E+00    0.230909473231256657E+00    0.304360164476607054E+01    0.158367002139517865E+01    0.438002007563008219E+08
   -0.347380745444692351E+01   -0.457272617141608428E+01    0.214805999557988616E+04   -0.381175257573334569E+01   -0.966725931921209813E+00    0.135727011425507937E+01    0.780587893815113953E+00    0.259243141784447850E+00   -0.419518108357153352E+01   -0.237705433551526468E+01    0.438002008883935586E+08
   -0.465163132341811369E+01   -0.582134125728450158E+01    0.208554383433467683E+04   -0.235692941445261983E+01    0.964981349835181135E-01    0.153563724934734980E+01    0.671887061104903482E+00    0.267898608801717730E+00   -0.480392676868696000E+01   -0.242274792313993004E+01    0.438002008935350105E+08
   -0.425267511798933118E+01   -0.522673320252959073E+01    0.316560656607644523E+04   -0.411085169877511269E+01   -0.650521406736933372E+00    0.805160828879893486E+00    0.681978473734833002E+00    0.284674096377771246E+00   -0.120625530699086525E+01   -0.108629539657700391E+01    0.438002009974479303E+08
   -0.537910441888475699E+01   -0.606280993831096460E+01    0.373384642330531005E+04   -0.401905275057727174E+01    0.943917646076695149E-01    0.853289800981902768E+00    0.613325364766276415E+00    0.232785699413183222E+00   -0.368030682179553637E+01   -0.189058480786217942E+01    0.438002010120715946E+08
   -0.510272890579317107E+01   -0.593276840366020242E+01    0.262188551832295616E+04   -0.300023179608412782E+01    0.120985325601401073E+00    0.125465174520978540E+01    0.525079890635823276E+00    0.221205609502575062E+00   -0.681306993344368550E+01   -0.390835769627457452E+01    0.438002010170288011E+08
   -0.352256882466130161E+01   -0.473726858410050866E+01    0.247498644102558092E+04   -0.482806676607890406E+01   -0.639511038069792370E+00    0.671186099953452242E+00    0.245136829072609475E+00    0.304597927316293593E+00   -0.111733588809525131E+01    0.120231830426853037E+00    0.438002010633259341E+08
   -0.250025471155234591E+01   -0.388054106260427289E+01    0.222920094763326961E+04   -0.493859019600450555E+01   -0.128409426946063032E+01    0.149478304441241416E+01    0.744241978183243669E+00    0.348552792986116411E+00   -0.109400924830624646E+01   -0.148512463784015836E+01    0.438002011098157614E+08
   -0.425387317342568405E+01   -0.553107527613372074E+01    0.265953144806130877E+04   -0.375627646249139602E+01   -0.149988692999174944E+00    0.118406250667644874E+01    0.756799755991049539E+00    0.315528085480345721E+00    0.575908977694989943E+00    0.667885903240883039E+00    0.438002011599513739E+08
   -0.376166724771583372E+01   -0.527712642027634260E+01    0.253791758981239309E+04   -0.409577072933646757E+01   -0.516978123968252490E+00    0.166607415836441675E+01    0.532606330172025189E+00    0.303480411252695370E+00   -0.322923227263608226E+01   -0.199577474464456373E+01    0.438002011944309548E+08
   -0.393166011060957388E+01   -0.494921301613544795E+01    0.273926974714080006E+04   -0.457405562909120889E+01   -0.529279793656166397E+00    0.483734900823218794E+00    0.738075343981449472E+00    0.294485464099286554E+00   -0.206581670276875684E+01   -0.227549964006244565E+01    0.438002012395271063E+08
   -0.316411232819324617E+01   -0.471921627704050728E+01    0.191878039907289804E+04   -0.365869462026809700E+01   -0.724821316746925959E+00    0.104026007531692821E+01    0.532947383357345705E+00    0.293043010667601522E+00   -0.188228138098325459E+01   -0.203086795349459237E+01    0.438002012729920596E+08
   -0.329897200804727575E+01   -0.449721811105811575E+01    0.250145649761878849E+04   -0.481201416229859902E+01   -0.101875783188754543E+01    0.710816525845441305E-01    0.291672012876630193E+00    0.281317272519148898E+00    0.432363734912585684E+01    0.194685281568650126E+01    0.438002012760088891E+08
   -0.352634594811283364E+01   -0.461179282235802823E+01    0.247204933897649244E+04   -0.382839782629295611E+01   -0.874452737789068735E+00    0.968993887617464189E+00    0.621073680245499027E+00    0.319717032317031080E+00   -0.103529312475962953E+01   -0.970926831607126672E+00    0.438002014321335256E+08
   -0.400531698674745051E+01   -0.498300357017063700E+01    0.219667784888097094E+04   -0.386957326323804374E+01   -0.605588689670745417E+00    0.117999733476404245E+01    0.376944168194038698E+00    0.281245679611686727E+00    0.101353374085635295E+01    0.884484371879210585E-01    0.438002015012968630E+08
   -0.437383727207074813E+01   -0.525613040771287654E+01    0.210277696743710749E+04   -0.335290033775059815E+01   -0.263865009043440679E+00    0.118924307838907017E+01    0.330727435220030452E+00    0.203988370201681535E+00   -0.469516743801011671E+01   -0.215776341844599173E+01    0.438002015611032471E+08
   -0.373411576388625743E+01   -0.512765115669473204E+01    0.200445114172838021E+04   -0.305936073422205013E+01   -0.491285302165235471E+00    0.139009818770747984E+01    0.938518473609618376E+00    0.290816975489096130E+00   -0.415886461882600145E+00   -0.103721727212975168E+01    0.438002015955622122E+08
   -0.484713701489411797E+01   -0.567020472377753926E+01    0.356390429013845232E+04   -0.471620093131517049E+01    0.926359290159188831E-01    0.121847051652926819E+01    0.582074350967601073E+00    0.251837055872602356E+00    0.291302126457403432E+01    0.117749103898235319E+01    0.438002016629165933E+08
   -0.418004878002080993E+01   -0.551463039233648367E+01    0.225940435627321040E+04   -0.355493405761849246E+01   -0.217489898288919292E+00    0.940906190743451276E+00    0.570065116019462526E+00    0.262140631853721884E+00   -0.174119751741108786E+01   -0.151842800655415289E+01    0.438002016847970262E+08
   -0.541927772808072472E+01   -0.631405534377058686E+01    0.308895649864853476E+04   -0.325134790989000377E+01    0.190932380274261959E+00    0.113082213445697422E+01    0.607561914876410092E+00    0.228140171563077254E+00   -0.217735348893150515E+01   -0.943674299331796362E+00    0.438002016868738458E+08
   -0.487118621187486944E+01   -0.553495557870639310E+01    0.254153934370251045E+04   -0.304722101057580952E+01   -0.259496847325468849E+00    0.102557368157807804E+01    0.493518857873394945E+00    0.236374557419775144E+00   -0.157080138667590674E+01   -0.798862666429759116E+00    0.438002017198341191E+08
   -0.274957795617025802E+01   -0.389184839979916752E+01    0.173140948578806115E+04   -0.447328280708793535E+01   -0.129858060102255335E+01    0.622455663740628218E+00    0.138110039969963211E+00    0.259817921572293886E+00   -0.128853620961912441E+00   -0.531923260542470189E+00    0.438002017301494181E+08
   -0.330743926491763141E+01   -0.453392133757849347E+01    0.177437954256784064E+04   -0.390903040289658410E+01   -0.842549684379612529E+00    0.803040008090986746E+00    0.200817376636954648E+00    0.300756803841534970E+00    0.405616007993520000E+01    0.206164103204496030E+01    0.438002017417229041E+08
   -0.473185372144553007E+01   -0.566117731822091041E+01    0.328297166492192264E+04   -0.443776482716207887E+01    0.134465156059810909E-01    0.177366243404358448E+01    0.870418551159428233E+00    0.300854131382039425E+00   -0.691323883066260692E+00   -0.462187027102871184E+00    0.438002017443273216E+08
   -0.349859747683621336E+01   -0.437043337298717383E+01    0.206370867205972672E+04   -0.442347757558645682E+01   -0.105378030189894911E+01    0.133010923092313593E+01    0.153719611844879450E+00    0.266977962913380440E+00    0.333848991887173341E+01    0.168889205549528754E+01    0.438002017756887823E+08
   -0.334234915380918451E+01   -0.443496229515214857E+01    0.215536614391222156E+04   -0.409897821403996954E+01   -0.792100833818230043E+00    0.184417505050391206E+01    0.873798721356851882E+00    0.245764427312780587E+00    0.425713647940879625E+01    0.191165514227634858E+01    0.438002017951395810E+08
   -0.436214075374947008E+01   -0.539364116113220327E+01    0.205968171905947656E+04   -0.273515375392750482E+01   -0.100695622350688296E+00    0.157897094854010556E+01    0.609129244878894527E+00    0.215424454258744180E+00   -0.175512146689733584E+01   -0.110678308906561185E+01    0.438002018099849001E+08
   -0.307873505870029085E+01   -0.435728030278621592E+01    0.250397729371501237E+04   -0.437059352197278894E+01   -0.118989638295685030E+01    0.156092565217864898E+01    0.642998697512712325E+00    0.319386874255769559E+00   -0.402500857328555384E+01   -0.255991191466831580E+01    0.438002018127335310E+08
   -0.307399714632559906E+01   -0.456661956167373262E+01    0.192742277085845649E+04   -0.378822147792533226E+01   -0.686845389272013662E+00    0.151969892017325403E+01    0.926807414077807201E+00    0.267691356897986843E+00    0.737729941776898102E+00   -0.255285370326475913E+00    0.438002018644936830E+08
   -0.467309515729093761E+01   -0.534197905188584432E+01    0.363867264472782244E+04   -0.466482704578009688E+01   -0.438220079236729454E+00    0.541253297652147136E+00    0.483997504457550964E+00    0.227587272196974888E+00   -0.317332754266251627E+01   -0.252443232490909963E+01    0.438002018724052534E+08
   -0.410702901969976431E+01   -0.517636342042274133E+01    0.235490226329053758E+04   -0.358995071657963605E+01   -0.321516805050743315E+00    0.124863444416052349E+01    0.446414410506303816E+00    0.322519048708557354E+00    0.665609895714595723E+00   -0.264651790726773584E+00    0.438002018767284527E+08
   -0.375442915742878114E+01   -0.495384419922052466E+01    0.179404404426178485E+04   -0.290412266174479505E+01   -0.306755513317974682E+00    0.148917464332120719E+01    0.532659156333313177E+00    0.223689334715288235E+00   -0.495167453637099086E+01   -0.318188019539811151E+01    0.438002019158723950E+08
   -0.406115479602322083E+01   -0.519687512505868732E+01    0.272005186637934594E+04   -0.428827840655939951E+01   -0.476798865083249090E+00    0.405492208098151785E+00    0.388703327763816608E+00    0.247312177480909334E+00   -0.230122343443332156E+01   -0.231336635199948404E+01    0.438002019233706743E+08
   -0.398691763437637903E+01   -0.511359415750233559E+01    0.276670834362149162E+04   -0.438889221085973258E+01   -0.487935262247751744E+00    0.171223098350200731E+01    0.918604700088965997E+00    0.340846752634521077E+00   -0.347902629136121178E+01   -0.217955874219989809E+01    0.438002019452869520E+08
   -0.484501593292422594E+01   -0.578478348654635965E+01    0.198315637053559726E+04   -0.193041688190553140E+01    0.564464565587208256E-02    0.139480525776429642E+01    0.860815472928612935E+00    0.226101424680461294E+00   -0.253199525629504407E+01   -0.136569798012275356E+01    0.438002020079385787E+08
   -0.358573284194839559E+01   -0.502733271775973556E+01    0.228346533846816237E+04   -0.422976404942626871E+01   -0.525457166965539457E+00    0.111862646016725353E+01    0.866530715272659346E+00    0.286633706418349288E+00    0.428603666191662569E-02   -0.473266592434132605E+00    0.438002020164825842E+08
   -0.309616204788128879E+01   -0.435992232205008357E+01    0.188643622547649647E+04   -0.432403693739377282E+01   -0.826336501534505885E+00    0.178619536767170972E+01    0.240984619381514109E+00    0.280820342746543494E+00    0.338648252431777053E+01    0.177339636398482980E+01    0.438002020455442443E+08
   -0.341281528352391028E+01   -0.454121076832990056E+01    0.187256447419941924E+04   -0.308344607495167233E+01   -0.832430382126616131E+00    0.440582608902774453E+00    0.714298226616620457E+00    0.226784549438903804E+00    0.264825147509771597E+00    0.807127519602612864E+00    0.438002020912168622E+08
   -0.483364725321186484E+01   -0.597170335799232976E+01    0.331990721501162716E+04   -0.421998379497576703E+01   -0.217975221986090872E-01    0.144442259541084761E+01    0.466029090060837148E+00    0.232801585072836881E+00   -0.334441715699978914E+01   -0.219904157803885880E+01    0.438002021064758450E+08
   -0.393585213146431556E+01   -0.479354943121504284E+01    0.231320737724769697E+04   -0.352273961959609938E+01   -0.551518824174884514E+00    0.164824563362368970E+01    0.789596228808028600E+00    0.202314609171289073E+00   -0.198909249373448560E+01   -0.140865975141433708E+01    0.438002021350801811E+08
   -0.375828557938012331E+01   -0.468423713007254960E+01    0.269856882056527502E+04   -0.413011944066800929E+01   -0.956266642441574000E+00    0.206204957713001846E+00    0.689670168783034332E+00    0.253170832927811007E+00    0.168194337873694977E+01    0.272125720120680370E+00    0.438002021358032748E+08
   -0.328951014965906019E+01   -0.487395672331551122E+01    0.220416198109410107E+04   -0.431251893648758866E+01   -0.679285452933487299E+00    0.147171849314486014E+01    0.427094416736695126E+00    0.319660308492643819E+00   -0.372700304054852438E+00   -0.951110093854566685E+00    0.438002021564430967E+08
   -0.383542577273660612E+01   -0.497634380407096888E+01    0.224160612812965473E+04   -0.434700038371903474E+01   -0.611891317354340103E+00    0.565349240261709074E+00    0.210788489920930411E+00    0.307788755440317086E+00   -0.276485218457239768E+01   -0.234988002120789119E+01    0.438002021791391522E+08
   -0.386439801101128388E+01   -0.515569605496494621E+01    0.214020169013065288E+04   -0.396468991060468401E+01   -0.346039490453682319E+00    0.146067335536129761E+01    0.235533803287482746E+00    0.279100047728685519E+00    0.274693554459990352E+01    0.876232644060493726E+00    0.438002022191411927E+08
   -0.483369121951773639E+01   -0.581826481302810627E+01    0.353109514967812220E+04   -0.459328450553172196E+01   -0.723096975078503235E-01    0.160125641780681649E+01    0.637571424265218401E+00    0.266221467062282668E+00    0.447266289399775729E+01    0.183842338970940489E+01    0.438002022211893648E+08
   -0.330014859650140480E+01   -0.445482422524527433E+01    0.222660292481782653E+04   -0.388506402495174274E+01   -0.106967308158769780E+01    0.250768532253240028E+00    0.441867679351347409E+00    0.280058404000418482E+00    0.682655630082628306E+00   -0.568617090587796525E+00    0.438002022262967825E+08
   -0.369839964261073906E+01   -0.464099151611041094E+01    0.250282126511295019E+04   -0.461442384764547953E+01   -0.783770501741671843E+00    0.951897657845689249E+00    0.707160382955409172E+00    0.296700769504249062E+00   -0.246658209740716927E+01   -0.221118124919544812E+01    0.438002022516707331E+08
   -0.309740784455254126E+01   -0.414939149794949014E+01    0.158563819988222167E+04   -0.339006733148026518E+01   -0.972136891062197250E+00    0.342325093015553694E+00    0.339095165155526346E+00    0.210608055913055314E+00    0.556337304255904996E-01   -0.580832071041708531E+00    0.438002022673551887E+08
   -0.451670611432839486E+01   -0.544332681115019490E+01    0.288745010257331296E+04   -0.391236766785215107E+01   -0.206388006472081109E+00    0.113042872943876826E+01    0.900376726102964708E+00    0.200837765028024584E+00    0.104186006693771560E+01    0.566357934491179549E+00    0.438002022708597109E+08
   -0.419321363039666650E+01   -0.488010222298040830E+01    0.311233701585510062E+04   -0.487825102652893872E+01   -0.549574265015549734E+00    0.102251917250643354E+01    0.581934303385532314E+00    0.257633989581858680E+00    0.234791942456645941E+01    0.972530073370876380E+00    0.438002022821012586E+08
   -0.345710683519134587E+01   -0.481040901241394536E+01    0.196770357445956733E+04   -0.343072716026000446E+01   -0.667564733923195597E+00    0.133261287398706596E+01    0.814902631650132214E+00    0.292818903046576817E+00    0.126746763673075691E+01    0.998973203347002681E+00    0.438002023129753321E+08
   -0.265042494934589534E+01   -0.400470386581922178E+01    0.220714869146425917E+04   -0.476497645856952090E+01   -0.131088993482132476E+01    0.113565247145636317E+01    0.183142150884774590E+00    0.306476399465906491E+00   -0.245364071255676564E+01   -0.154490791541759975E+01    0.438002023157808930E+08
   -0.409909480919871783E+01   -0.494343510799506802E+01    0.274969857867828932E+04   -0.455388467530933028E+01   -0.473770118086902059E+00    0.904793718017189441E+00    0.573758803003940776E+00    0.277098397652629613E+00    0.355812172966341933E+00    0.888462209432738348E+00    0.438002023173188046E+08
   -0.246780685953725865E+01   -0.406542629518883647E+01    0.218599677456832069E+04   -0.492550403167716944E+01   -0.127060389891336101E+01    0.609577001761686166E+00    0.858563055240798900E+00    0.334662043122465447E+00    0.123748557403746062E+01    0.330999731355007043E+00    0.438002023321512863E+08
   -0.478993826242301513E+01   -0.550865279790502527E+01    0.331089392463990316E+04   -0.405708732912226644E+01   -0.202543819953445947E+00    0.113956970137080393E+01    0.366388640538785559E+00    0.187452331319828469E+00   -0.507042525751019468E+01   -0.265242478751393662E+01    0.438002023364517465E+08
   -0.318328653980403509E+01   -0.428359590136125234E+01    0.209079714571688328E+04   -0.443115878456737811E+01   -0.859844741283247949E+00    0.126074876152294912E+01    0.237440340397172212E+00    0.319095713458895758E+00   -0.224650259656193185E+01   -0.178097951120382803E+01    0.438002023517245129E+08
   -0.517949932415781866E+01   -0.588437105805642968E+01    0.342184802679680706E+04   -0.381303516147203059E+01    0.697388956877631472E-01    0.115754053996944339E+01    0.464145399066574371E+00    0.203000051720836738E+00    0.816268211559865620E+00    0.115696938189709897E+01    0.438002023700707108E+08
   -0.415548255622842699E+01   -0.532320887350427263E+01    0.238150077457402585E+04   -0.311789483152494462E+01   -0.355725390195388513E+00    0.183849318087440539E+01    0.775535954289071183E+00    0.310873185374349659E+00    0.205356879271665349E+01    0.146446181215470617E+01    0.438002023861120641E+08
   -0.336678456486325928E+01   -0.486926696677969417E+01    0.189544666071607571E+04   -0.272109607969365941E+01   -0.607110227683584469E+00    0.151158427170692988E+01    0.922571719349113972E+00    0.238603124167210467E+00   -0.240610226056561061E+01   -0.206753743712563676E+01    0.438002024217069224E+08
   -0.216691760101778641E+01   -0.338272415033810603E+01    0.183207256017840268E+04   -0.432178568229491500E+01   -0.163666527280101315E+01    0.829486465746391843E-01    0.879556859524189272E+00    0.240978501331867823E+00   -0.107760369853019000E+01   -0.922067651164145019E+00    0.438002024392435402E+08
   -0.428539121085789443E+01   -0.548520873586668234E+01    0.230176068797106109E+04   -0.387755528887826495E+01   -0.206901056220416990E+00    0.178046146603344324E+01    0.368776046940420432E+00    0.293181729040973893E+00   -0.345532825079439121E+01   -0.234723009822460682E+01    0.438002024958646446E+08
   -0.266496362632156014E+01   -0.380869816303193431E+01    0.189872892622824997E+04   -0.422457384927976598E+01   -0.110182976205446259E+01    0.626955243155874697E+00    0.323665611326237723E+00    0.230088431851702635E+00   -0.268791517332341456E+01   -0.201809423189134662E+01    0.438002025434003100E+08
   -0.427019502621849956E+01   -0.529094058796479327E+01    0.286639988410682417E+04   -0.439986172111718243E+01   -0.372840264588024439E+00    0.511301600731411732E+00    0.649765809835420427E+00    0.297630989039556593E+00   -0.345264107986680813E+01   -0.183440063437937440E+01    0.438002025440930724E+08
   -0.478059792223859592E+01   -0.582351330777111276E+01    0.265050913043405490E+04   -0.284583868862632139E+01   -0.594467055979794878E-01    0.180101577493968135E+01    0.642865653620335320E+00    0.273783579721251225E+00    0.320797879545843756E+01    0.194147573006934593E+01    0.438002025507680029E+08
   -0.382139224615870887E+01   -0.480004330292353920E+01    0.270748735517649629E+04   -0.462177777101302656E+01   -0.594337204281226938E+00    0.161667481519003120E+01    0.599466613312936714E+00    0.289098073873669204E+00    0.347611710774302551E+01    0.124575123272619592E+01    0.438002025899447426E+08
   -0.384709914389693886E+01   -0.484558196326712309E+01    0.276022585303210553E+04   -0.431144737675009715E+01   -0.799187383965465514E+00    0.149411910442806306E+01    0.392597277254383870E+00    0.310343711144650258E+00   -0.281380574965183783E+01   -0.163337136246325798E+01    0.438002026219354123E+08
   -0.325435211258022683E+01   -0.446061894839600726E+01    0.220470452922399090E+04   -0.399722696080587969E+01   -0.833312947956670769E+00    0.182397725795013921E+01    0.646186202107295160E+00    0.325502891639363579E+00    0.179762674984549164E+01    0.110312523083794289E+01    0.438002026241187975E+08
   -0.489427666938086325E+01   -0.580699687778852969E+01    0.338365004561581645E+04   -0.444559170516256152E+01   -0.100880085520273610E+00    0.173333745606032075E+01    0.495600220468380148E+00    0.265689453894811356E+00   -0.275601219785914253E+01   -0.242896111874691556E+01    0.438002026387095153E+08
   -0.417640599027724591E+01   -0.539003912506178384E+01    0.253188111049432882E+04   -0.348456715685234242E+01   -0.271264382627348866E+00    0.107678100840233038E+01    0.637624974973673764E+00    0.274906121001362080E+00   -0.879891836810418937E+00   -0.358752635851111279E+00    0.438002026726855710E+08
   -0.265141630895246649E+01   -0.411924584083277878E+01    0.172241643164548304E+04   -0.326718889548739089E+01   -0.897840493475416501E+00    0.119655124403869451E+01    0.833125549618489392E+00    0.234326990357625553E+00   -0.273740141777262735E+01   -0.173780332581380748E+01    0.438002026878550127E+08
   -0.304026099714495501E+01   -0.420683000360646453E+01    0.200427541086218798E+04   -0.368420980851091606E+01   -0.120544350996330962E+01    0.803012842832423246E+00    0.900585848313472548E+00    0.257863742070265745E+00   -0.156831856446522622E+01   -0.103365245321061394E+01    0.438002026918366477E+08
