   -0.158761835098266602E+01   -0.722026443481445312E+01    0.251699784398078918E+04    0.314330995082855225E+00    0.150815796852111816E+01   -0.159735417366027832E+01    0.536120665073394731E+00    0.869827806949615423E-01    0.766313970088958740E+01    0.459665954113006592E+01    0.467535861689392626E+08   -0.601896350544151559E+01    1
   -0.183808088302612305E+01   -0.740713167190551758E+01    0.217061528563499451E+04   -0.126724433898925781E+01   -0.398812937736511230E+01    0.105618262290954590E+01    0.293355911970138550E+00    0.128961926698684670E+00   -0.102440506219863892E+02    0.721441209316253662E+01    0.467660639191123024E+08   -0.602146350544152753E+01    1
   -0.308847522735595703E+01   -0.277570629119873047E+01    0.171076887845993042E+04   -0.361234545707702637E-01   -0.466638755798339844E+01   -0.422003746032714844E+00    0.218247997760772694E+00    0.776336461305618286E+00    0.205076128244400024E+02   -0.838126242160797119E+01    0.467678864450558051E+08   -0.602396350544153325E+01    1
   -0.551289701461791992E+01   -0.462974882125854492E+01    0.288325035572052002E+04   -0.463216406106948853E+01   -0.294927883148193359E+01    0.328039646148681641E+00    0.601560288667678855E+00    0.118108260631561282E+00   -0.850862264633178711E+00   -0.252536535263061523E+01    0.467848785698710680E+08   -0.602646350544152298E+01    1
   -0.104518270492553711E+01   -0.657076930999755859E+01    0.242511236667633057E+04    0.196619540452957153E+01   -0.835398435592651367E-01    0.173863410949707031E+00    0.352529090642929033E+00    0.518332844972610451E+00    0.588512718677520752E+01    0.356394052505493164E+01    0.467913265041791052E+08   -0.602896350544150561E+01    1
   -0.133564090728759766E+01   -0.442292642593383789E+01    0.216850647330284119E+04    0.193441730737686157E+01   -0.208454668521881104E+00   -0.159821534156799316E+01    0.186032629013061501E+00    0.750040835142135598E+00   -0.826054513454437256E+01   -0.232417285442352295E+01    0.467952682380139455E+08   -0.603146350544150955E+01    1
   -0.227089643478393555E+01   -0.602077913284301758E+01    0.171329596638679504E+04    0.188741856813430786E+01   -0.103869730234146118E+01    0.165445017814636230E+01    0.195915764570236184E+00    0.106967598199844360E+00   -0.181258112192153931E+02    0.158180922269821167E+02    0.468010344195384830E+08   -0.603396350544152682E+01    1
   -0.332998991012573242E+01   -0.783026123046875000E+01    0.263284841179847717E+04   -0.112796628475189209E+01   -0.437290745973587036E+01    0.165927338600158691E+01    0.453163588047027555E+00    0.826599717140197726E-01    0.203458160161972046E+02    0.184863090515136719E+02    0.468058558125825971E+08   -0.603646350544153165E+01    1
   -0.360213947296142578E+01   -0.757077884674072266E+01    0.164662250876426697E+04    0.126064646244049072E+01   -0.150694668292999268E+00    0.111353611946105957E+01    0.259304034709930409E+00    0.835196357965469316E+00   -0.512389838695526123E+01   -0.120168179273605347E+02    0.468128892620057762E+08   -0.603896350544152227E+01    1
   -0.245211505889892578E+01   -0.351805114746093750E+01    0.298061454296112061E+04   -0.187713313102722168E+01   -0.498967224359512329E+01    0.921206712722778320E+00    0.334265822172164884E+00    0.148844122886657715E+00    0.139565736055374146E+02    0.218711555004119873E+02    0.468168359874491021E+08   -0.604146350544151556E+01    1
   -0.226777315139770508E+01   -0.566508388519287109E+01    0.274685019254684448E+04    0.950095713138580322E+00   -0.198457258939743042E+01   -0.154465532302856445E+01    0.255230510234832730E+00    0.301459991931915250E+00    0.143514573574066162E+02    0.174345493316650391E+02    0.468170552609123886E+08   -0.604396350544152039E+01    1
   -0.550690221786499023E+01   -0.759489107131958008E+01    0.385804304480552673E+04    0.188183641433715820E+01   -0.267993813753128052E+01    0.167204618453979492E+00    0.487147015333175615E+00    0.146859127283096302E+00    0.165439307689666748E+02   -0.805040001869201660E+01    0.468191594371084273E+08   -0.604646350544152966E+01    1
   -0.365467929840087891E+01   -0.564650964736938477E+01    0.215923303365707397E+04    0.175173330307006836E+01   -0.399250823259353638E+01   -0.746963024139404297E+00    0.295363867282867398E+00    0.358130669593811013E+00   -0.847209393978118896E+01   -0.694077312946319580E+01    0.468201830920956135E+08   -0.604896350544152206E+01    1
   -0.358237600326538086E+01   -0.441586542129516602E+01    0.211414182186126709E+04    0.102196109294891357E+01    0.343427956104278564E+00   -0.376211881637573242E+00    0.260204666852951016E+00    0.310092842578887917E+00    0.534421503543853760E+01   -0.125977396965026855E+02    0.468208299435054958E+08   -0.605146350544152156E+01    1
   -0.150050067901611328E+01   -0.422351074218750000E+01    0.327618771791458130E+04   -0.287004512548446655E+01   -0.296263235807418823E+01    0.280522823333740234E+00    0.229053652286529519E+00    0.135465157032012951E+00    0.193106234073638916E+01    0.209109753370285034E+02    0.468273252683769241E+08   -0.605396350544152995E+01    1
   -0.259694576263427734E+01   -0.593623733520507812E+01    0.214113438129425049E+04    0.426942050457000732E+00   -0.372666120529174805E+00    0.152267765998840332E+01    0.187246167659759488E+00    0.660320836305618220E+00    0.233319252729415894E+02   -0.104283779859542847E+02    0.468282214241421223E+08   -0.605646350544151790E+01    1
   -0.266018438339233398E+01   -0.231486129760742188E+01    0.315980830788612366E+04    0.151988470554351807E+01   -0.235287290811538696E+01    0.317917346954345703E+00    0.323735737800598111E+00    0.230146062374115001E+00    0.209253817796707153E+02    0.129287898540496826E+02    0.468294814696763530E+08   -0.605896350544151829E+01    1
   -0.832870101928710938E+01   -0.208277320861816406E+01    0.242033699154853821E+04    0.198007047176361084E+01   -0.112159264087677002E+01   -0.154863452911376953E+01    0.325093847513198808E+00    0.778327250480651878E+00    0.771169066429138184E+01   -0.246412783861160278E+02    0.468302256016540453E+08   -0.606146350544153112E+01    1
   -0.154413223266601562E+01   -0.209825897216796875E+01    0.261164867877960205E+04    0.117768585681915283E+00    0.117345446348190308E+01    0.101505875587463379E+01    0.158194571733474731E+00    0.599865293502807595E+00   -0.592355728149414062E+01   -0.181094169616699219E+02    0.468317162940057814E+08   -0.606396350544153950E+01    1
   -0.110073328018188477E+01   -0.484995460510253906E+01    0.205080100893974304E+04   -0.242280650138854980E+01   -0.132862508296966553E+01    0.189410829544067383E+01    0.982266545295715221E-01    0.668608379364013627E+00    0.119776576757431030E+02   -0.679829716682434082E+00    0.468328450742028356E+08   -0.606646350544153368E+01    1
   -0.424657726287841797E+01   -0.702053165435791016E+01    0.255683907866477966E+04    0.188495355844497681E+01   -0.156669461727142334E+01    0.824946880340576172E+00    0.336588239669799782E+00    0.460778540372848433E+00    0.136337757110595703E+02   -0.916525423526763916E+01    0.468360060800332502E+08   -0.606896350544153407E+01    1
   -0.311517715454101562E+01   -0.808982276916503906E+01    0.193952152132987976E+04   -0.363125264644622803E+00   -0.483471834659576416E+01   -0.787538290023803711E+00    0.273112905025482133E+00    0.616549277305603050E+00    0.872460603713989258E+01   -0.195787340402603149E+02    0.468363195845185146E+08   -0.607146350544153712E+01    1
   -0.282087326049804688E+01   -0.658950710296630859E+01    0.264679440855979919E+04   -0.106788438558578491E+01   -0.478697818517684937E+01    0.720679283142089844E+00    0.213314610719680775E+00    0.538110917806625344E+00   -0.239239782094955444E+02   -0.236092180013656616E+02    0.468366811649364904E+08   -0.607396350544151886E+01    1
   -0.146407365798950195E+01   -0.208854675292968750E+01    0.225042173266410828E+04   -0.136030846834182739E+01   -0.260885924100875854E+01   -0.163660764694213867E+01    0.263772916793823198E+00    0.455375927686691218E+00    0.119693398475646973E+02    0.149855047464370728E+02    0.468370204388331771E+08   -0.607646350544150149E+01    1
   -0.192470169067382812E+01   -0.319928789138793945E+01    0.164273703098297119E+04   -0.145448493957519531E+01   -0.259982466697692871E+00    0.131330227851867676E+01    0.239887470006942716E+00    0.199191170930862416E+00   -0.235427647829055786E+02    0.137719511985778809E+01    0.468380207368016690E+08   -0.607896350544150277E+01    1
   -0.807219600677490234E+01   -0.468874216079711914E+01    0.340842151641845703E+04   -0.477609276771545410E+00   -0.458469468355178833E+01    0.125994157791137695E+01    0.855427134037017756E+00    0.615038871765136719E-01   -0.246921181678771973E+00   -0.185530483722686768E+02    0.468381090454952195E+08   -0.608146350544151737E+01    1
   -0.412107324600219727E+01   -0.860034227371215820E+01    0.230144956707954407E+04    0.903488993644714355E-01   -0.134203660488128662E+01   -0.190926551818847656E+00    0.246497881412506115E+00    0.300963836908340443E+00   -0.675348043441772461E+01   -0.177649974822998047E+02    0.468388170537397712E+08   -0.608396350544153197E+01    1
   -0.367104434967041016E+01   -0.835066080093383789E+01    0.294364640116691589E+04    0.739349901676177979E+00   -0.419711279869079590E+01    0.132901358604431152E+01    0.283076828718185403E+00    0.634517073631286621E+00    0.624313652515411377E+01   -0.148903936147689819E+02    0.468395368998901844E+08   -0.608646350544153236E+01    1
   -0.193675041198730469E+01   -0.309420061111450195E+01    0.251281151175498962E+04    0.100774306058883667E+01   -0.218485087156295776E+01   -0.843481540679931641E+00    0.362597727775573697E+00    0.500610095262527421E+00    0.166884303092956543E+02    0.126139074563980103E+02    0.468396136403071210E+08   -0.608896350544152032E+01    1
   -0.126300096511840820E+01   -0.795557451248168945E+01    0.254559957981109619E+04   -0.317520898580551147E+01   -0.342737805843353271E+01    0.181882119178771973E+01    0.258412307500839211E+00    0.326448416709899880E+00   -0.103298366069793701E+02    0.149380981922149658E+02    0.468398217551692873E+08   -0.609146350544151804E+01    1
   -0.501341915130615234E+01   -0.804652786254882812E+01    0.365974316000938416E+04   -0.271165657043457031E+01   -0.189241385459899902E+01    0.158421587944030762E+01    0.791919827461242676E+00    0.122186398506164542E+00   -0.127746373414993286E+02   -0.775590837001800537E+01    0.468401466925333142E+08   -0.609396350544151844E+01    1
   -0.107763242721557617E+01   -0.778121900558471680E+01    0.361168736219406128E+04   -0.242192924022674561E+00    0.868353188037872314E+00   -0.174458765983581543E+01    0.217959660291671742E+00    0.718754261732101440E+00   -0.463474094867706299E+01   -0.118361741304397583E+02    0.468406248856901377E+08   -0.609646350544151083E+01    1
   -0.135652732849121094E+01   -0.196372222900390625E+01    0.269516000151634216E+04   -0.213186818361282349E+01   -0.284675645828247070E+01   -0.131550717353820801E+01    0.230784267187118530E+00    0.557411718368530318E+00    0.119967550039291382E+02   -0.211815416812896729E+02    0.468413379757141247E+08   -0.609896350544150234E+01    1
   -0.182608890533447266E+01   -0.586964988708496094E+01    0.257790946960449219E+04   -0.216411650180816650E+01   -0.202040368318557739E+01    0.149639463424682617E+01    0.123487216234207151E+00    0.742078053951263361E+00   -0.188181668519973755E+02    0.905429124832153320E+01    0.468415822797611579E+08   -0.610146350544149918E+01    1
   -0.299697923660278320E+01   -0.212251758575439453E+01    0.208737859129905701E+04   -0.243130052089691162E+01   -0.441576349735260010E+01    0.105893254280090332E+01    0.622153484821319602E+00    0.138835781812667841E+00    0.210798978805541992E+01    0.195276647806167603E+02    0.468418628635778129E+08   -0.610396350544150579E+01    1
   -0.469466114044189453E+01   -0.887349128723144531E+01    0.260068783164024353E+04   -0.475208711624145508E+01   -0.452996087074279785E+01    0.128042221069335938E+00    0.868772089481353760E+00    0.195934647321701016E+00   -0.202708810567855835E+02    0.801047980785369873E+01    0.468435772845720574E+08   -0.610646350544152394E+01    1
   -0.115063571929931641E+01   -0.862196350097656250E+01    0.277927914261817932E+04   -0.379606932401657104E+01    0.130241936445236206E+01   -0.119896602630615234E+01    0.873124241828918402E-01    0.436505407094955389E+00   -0.615817904472351074E+01   -0.378535687923431396E+01    0.468436393074719012E+08   -0.610896350544153233E+01    1
   -0.612497091293334961E+01   -0.737192535400390625E+01    0.166212508082389832E+04    0.166026216745376587E+01    0.184814155101776123E+01    0.124125671386718750E+01    0.322776097059249867E+00    0.262366956472396828E+00    0.303820371627807617E+01    0.219600856304168701E+02    0.468437374656542987E+08   -0.611146350544151318E+01    1
   -0.214361667633056641E+01   -0.497221183776855469E+01    0.344047093391418457E+04    0.101242983341217041E+01    0.180364286899566650E+01   -0.101539206504821777E+01    0.700097298622131325E+00    0.374606192111968939E+00    0.149899959564208984E+02   -0.235961347818374634E+02    0.468439221909633428E+08   -0.611396350544150202E+01    1
   -0.191873311996459961E+01   -0.668404006958007812E+01    0.382198357582092285E+04   -0.496549028158187866E+01   -0.498358649015426636E+01    0.523242950439453125E-01    0.898946082592010476E+00    0.419676959514617864E+00    0.197458148002624512E+02    0.140129238367080688E+02    0.468442965450655371E+08   -0.611646350544151840E+01    1
   -0.283035039901733398E+01   -0.280852794647216797E+01    0.375177869200706482E+04   -0.414499711990356445E+01    0.184284979104995728E+01    0.130350351333618164E+01    0.108498013019561773E+00    0.304360961914062478E+00    0.461807250976562500E+01    0.163279116153717041E+02    0.468454380694730058E+08   -0.611896350544151613E+01    1
   -0.394118356704711914E+01   -0.346382236480712891E+01    0.319381290674209595E+04   -0.247407311201095581E+01    0.124287152290344238E+01    0.126548933982849121E+01    0.465507060289382879E+00    0.169190394878387440E+00    0.329559445381164551E+01   -0.953356027603149414E+01    0.468455815727595240E+08   -0.612146350544151030E+01    1
   -0.334548425674438477E+01   -0.343248701095581055E+01    0.243804389238357544E+04   -0.476009964942932129E+01   -0.395358711481094360E+01   -0.111436295509338379E+01    0.217750018835067727E+00    0.213378876447677612E+00    0.183067321777343750E+01   -0.266692638397216797E+01    0.468458753725574613E+08   -0.612396350544150803E+01    1
   -0.222138738632202148E+01   -0.847096061706542969E+01    0.185115942358970642E+04   -0.464242398738861084E+00   -0.354987251758575439E+01   -0.603256940841674805E+00    0.344871705770492532E+00    0.644876033067703247E+00   -0.329447984695434570E+01    0.211697697639465332E+02    0.468460033598211929E+08   -0.612646350544151108E+01    1
   -0.738505935668945312E+01   -0.481965208053588867E+01    0.169565597176551819E+04   -0.367498695850372314E+00   -0.871769666671752930E+00   -0.162710070610046387E+01    0.272131109237670865E+00    0.395368957519531217E+00    0.156735479831695557E+02   -0.913904607295989990E+01    0.468461283666100055E+08   -0.612896350544151858E+01    1
   -0.206430006027221680E+01   -0.263710308074951172E+01    0.291466647386550903E+04   -0.214786487817764282E+01    0.140660315752029419E+01    0.112170672416687012E+01    0.225627881288528453E+00    0.637316763401031494E+00    0.205350756645202637E+02    0.147519856691360474E+02    0.468462780820453316E+08   -0.613146350544150476E+01    1
   -0.316209745407104492E+01   -0.493707418441772461E+01    0.218097934126853943E+04   -0.178209900856018066E+00   -0.240836232900619507E+01   -0.134703159332275391E+01    0.227839255332946744E+00    0.117909455299377436E+00    0.125875800848007202E+02   -0.149664580821990967E+01    0.468463294452589899E+08   -0.613396350544150160E+01    1
   -0.271674251556396484E+01   -0.110955619812011719E+01    0.295540758967399597E+04   -0.216450870037078857E+01   -0.468854051828384399E+01    0.121881294250488281E+01    0.186316192150115967E+00    0.607775825262069747E+00   -0.738688111305236816E+01    0.314099788665771484E+01    0.468464942111017331E+08   -0.613646350544149932E+01    1
   -0.603097200393676758E+01   -0.565244245529174805E+01    0.250634247064590454E+04    0.190710943937301636E+01   -0.245026081800460815E+01   -0.566931724548339844E+00    0.439816218614578203E+00    0.659109979867935181E+00   -0.165783196687698364E+02    0.157661080360412598E+02    0.468466019718912095E+08   -0.613896350544150327E+01    1
   -0.326399278640747070E+01   -0.345584106445312500E+01    0.384950885176658630E+04   -0.221975505352020264E+00   -0.791466593742370605E+00    0.774176359176635742E+00    0.574016898870468140E+00    0.632016181945800753E-01    0.203686416149139404E+02   -0.214519143104553223E+02    0.468466849691041932E+08   -0.614146350544151343E+01    1
   -0.478348731994628906E+01   -0.371671915054321289E+01    0.260890194773674011E+04    0.291250944137573242E+00    0.196655505895614624E+01   -0.107753705978393555E+01    0.634929543733596780E+00    0.186113953590393066E+00    0.243317067623138428E+02    0.819330513477325439E+01    0.468467983985058814E+08   -0.614396350544152714E+01    1
   -0.299522686004638672E+01   -0.249387073516845703E+01    0.321707943081855774E+04   -0.951089739799499512E+00    0.172245943546295166E+01   -0.971730470657348633E+00    0.213923096656799316E+00    0.650058329105377142E-01    0.140091925859451294E+02    0.211599171161651611E+02    0.468471322799147442E+08   -0.614646350544152309E+01    1
   -0.164358043670654297E+01   -0.787162208557128906E+01    0.216368252038955688E+04   -0.166775459051132202E+01   -0.235326635837554932E+01    0.122757077217102051E+01    0.302328222990035977E+00    0.664761877059936501E+00   -0.892132520675659180E+01    0.266944766044616699E+01    0.468472699092028663E+08   -0.614896350544151282E+01    1
   -0.250499010086059570E+01   -0.429104471206665039E+01    0.231763595342636108E+04   -0.284109795093536377E+01   -0.447290641069412231E+01   -0.447885751724243164E+00    0.114558357000350955E+00    0.243653237819671631E+00    0.235476791858673096E+02    0.152864098548889160E+02    0.468474105858498737E+08   -0.615146350544152742E+01    1
   -0.576072931289672852E+01   -0.724662351608276367E+01    0.219712415337562561E+04    0.151324653625488281E+01   -0.314150512218475342E+00    0.190838456153869629E+01    0.469619959592819158E+00    0.682501256465911921E-01    0.307255983352661133E+00    0.142435818910598755E+02    0.468474459786576480E+08   -0.615396350544151360E+01    1
   -0.165017700195312500E+01   -0.498202610015869141E+01    0.376280093193054199E+04   -0.120719915628433228E+01   -0.437040907144546509E+01    0.504257678985595703E-01    0.193172776699066129E+00    0.475383758544921819E+00    0.216269463300704956E+02    0.205886960029602051E+01    0.468475686049170047E+08   -0.615646350544150067E+01    1
   -0.801646709442138672E+01   -0.595081138610839844E+01    0.196705156564712524E+04    0.275130748748779297E+00   -0.458671325445175171E+01   -0.607866764068603516E+00    0.334011656045913652E+00    0.513147115707397461E-01    0.210188388824462891E+02    0.108410120010375977E+01    0.468475919812276736E+08   -0.615896350544150195E+01    1
   -0.298113822937011719E+01   -0.605204486846923828E+01    0.193648809194564819E+04   -0.835366547107696533E+00    0.171877068281173706E+01   -0.145332288742065430E+01    0.126237070560455300E+00    0.541750192642211914E-01    0.214203119277954102E+02    0.276231169700622559E+01    0.468477572396221384E+08   -0.616146350544151922E+01    1
   -0.420226144790649414E+01   -0.755110263824462891E+01    0.303344750404357910E+04    0.111576956510543823E+01    0.158655595779418945E+01    0.912661552429199219E-01    0.267926800251007069E+00    0.228324306011199962E+00    0.606986880302429199E+01   -0.169298440217971802E+02    0.468477740677322522E+08   -0.616396350544152849E+01    1
   -0.348232364654541016E+01   -0.448423337936401367E+01    0.370595851540565491E+04   -0.275112718343734741E+01    0.154347628355026245E+01   -0.135459423065185547E+00    0.652234512567520075E+00    0.258291608095169045E+00    0.201546549797058105E+02   -0.187255144119262695E+01    0.468479551003109366E+08   -0.616646350544150668E+01    1
   -0.381823778152465820E+01   -0.335419034957885742E+01    0.218800568580627441E+04   -0.278223872184753418E+00   -0.190473097562789917E+01    0.434005260467529297E+00    0.327091395854949896E+00    0.336465930938720681E+00    0.146181464195251465E+02   -0.702179074287414551E+01    0.468480576522733867E+08   -0.616896350544149996E+01    1
   -0.433824539184570312E+01   -0.412136173248291016E+01    0.150094026327133179E+04   -0.451464235782623291E+00   -0.372601389884948730E+01    0.824058294296264648E+00    0.322156560420989946E+00    0.450258862972259477E+00    0.614434480667114258E+00   -0.183441847562789917E+02    0.468484125666452274E+08   -0.617146350544152167E+01    1
   -0.460608482360839844E+01   -0.616950130462646484E+01    0.318539866805076599E+04    0.106327921152114868E+01   -0.340820872783660889E+01    0.181042933464050293E+01    0.406768077611923184E+00    0.517841517925262451E+00   -0.528734624385833740E+01    0.214214146137237549E+02    0.468484768683079630E+08   -0.617396350544153449E+01    1
   -0.805497312545776367E+01   -0.343913698196411133E+01    0.211863243579864502E+04   -0.722985386848449707E+00    0.169138354063034058E+01   -0.180955505371093750E+01    0.662500667572021418E+00    0.277092820405960061E+00    0.777982473373413086E+01    0.235171705484390259E+02    0.468485569176520333E+08   -0.617646350544151179E+01    1
   -0.230344486236572266E+01   -0.298498582839965820E+01    0.363398918509483337E+04   -0.476929879188537598E+01   -0.576622486114501953E-01   -0.185911345481872559E+01    0.640496951341628984E+00    0.183333361148834195E+00   -0.566156506538391113E+01    0.112618327140808105E+02    0.468486000338842049E+08   -0.617896350544150152E+01    1
   -0.460768127441406250E+01   -0.344094562530517578E+01    0.160153293609619141E+04   -0.197312456369400024E+01   -0.499705767631530762E+01    0.909984827041625977E+00    0.256933230161666859E+00    0.802247297763824418E+00   -0.139562755823135376E+02   -0.472748577594757080E+01    0.468486406413773149E+08   -0.618146350544150103E+01    1
   -0.615398454666137695E+01   -0.388252782821655273E+01    0.252118462324142456E+04   -0.631948173046112061E+00   -0.276430588960647583E+01    0.159748601913452148E+01    0.381298196315765336E+00    0.109816747903823841E+00    0.199651628732681274E+02    0.684970319271087646E+01    0.468487874794390872E+08   -0.618396350544151829E+01    1
   -0.120832633972167969E+01   -0.408271217346191406E+01    0.370217049121856689E+04    0.326320171356201172E+00   -0.269321948289871216E+01    0.148368024826049805E+01    0.119338697195053092E+00    0.615765106678008989E+00   -0.838516354560852051E+01   -0.127060115337371826E+01    0.468488851097453833E+08   -0.618646350544152934E+01    1
   -0.828632307052612305E+01   -0.256613874435424805E+01    0.345063531398773193E+04   -0.416653716564178467E+01    0.175011694431304932E+01    0.138368058204650879E+01    0.724606305360794067E+00    0.257066804170608509E+00    0.194866418838500977E+02    0.210153758525848389E+01    0.468489158896172792E+08   -0.618896350544151730E+01    1
   -0.217458009719848633E+01   -0.569932126998901367E+01    0.165416994690895081E+04   -0.145371723175048828E+01   -0.173085767030715942E+01   -0.108452558517456055E+00    0.289767545461654619E+00    0.630174040794372559E+00    0.296540856361389160E+01    0.243411839008331299E+02    0.468489912851324677E+08   -0.619146350544153012E+01    1
   -0.503734207153320312E+01   -0.502141380310058594E+01    0.224107646942138672E+04   -0.407189297676086426E+01   -0.433041858673095703E+01   -0.884127616882324219E+00    0.707225215435028032E+00    0.175348532199859630E+00    0.340381562709808350E+01    0.100645899772644043E+02    0.468491019062730148E+08   -0.619396350544153673E+01    1
   -0.742072916030883789E+01   -0.438545131683349609E+01    0.169092306494712830E+04   -0.125728625059127808E+01   -0.423741662502288818E+01   -0.533920049667358398E+00    0.313116550445556585E+00    0.336490446329116788E+00   -0.270533263683319092E+01    0.139054089784622192E+02    0.468491269317125157E+08   -0.619646350544151137E+01    1
   -0.316303253173828125E+01   -0.463655996322631836E+01    0.305022338032722473E+04    0.145945900678634644E+01   -0.168314379453659058E+01   -0.327824115753173828E+00    0.185726749897003163E+00    0.102025359869003296E+00   -0.107222795486450195E+00   -0.234081029891967773E+02    0.468492440162777305E+08   -0.619896350544150465E+01    1
   -0.334458160400390625E+01   -0.448885536193847656E+01    0.389381298422813416E+04    0.180202424526214600E+00   -0.800246834754943848E+00    0.161512684822082520E+01    0.527817457914352417E+00    0.851873099803924505E-01    0.114838868379592896E+02    0.501805543899536133E+01    0.468493035925441235E+08   -0.620146350544151748E+01    1
   -0.398612260818481445E+01   -0.806847906112670898E+01    0.210468703508377075E+04    0.128087222576141357E+01   -0.200196117162704468E+01    0.963865280151367188E+00    0.470855545997619584E+00    0.331022119522094704E+00   -0.756710767745971680E-01    0.926548540592193604E+01    0.468493128659038320E+08   -0.620396350544150987E+01    1
   -0.529888486862182617E+01   -0.426532316207885742E+01    0.257585117220878601E+04    0.243724822998046875E+00   -0.196556764841079712E+01    0.122853016853332520E+01    0.336708831787109308E+00    0.173547375202178944E+00   -0.118706136941909790E+02   -0.171986669301986694E+02    0.468494872997306883E+08   -0.620646350544149783E+01    1
   -0.435703897476196289E+01   -0.894647216796875000E+01    0.216856786608695984E+04    0.136709290742874146E+01    0.962828814983367920E+00    0.138708209991455078E+01    0.194520908594131459E+00    0.497462898492813055E+00    0.774986445903778076E+01   -0.216628164052963257E+02    0.468495084447011799E+08   -0.620896350544150710E+01    1
   -0.378180217742919922E+01   -0.685562133789062500E+01    0.221705937385559082E+04   -0.145663744211196899E+01   -0.182513344287872314E+01    0.168223690986633301E+01    0.370530092716217008E+00    0.322440606355667070E+00    0.399604439735412598E+00    0.772777199745178223E+01    0.468495114028268903E+08   -0.621146350544150838E+01    1
   -0.391335821151733398E+01   -0.393784713745117188E+01    0.208733999729156494E+04    0.111720401048660278E+01   -0.438008010387420654E+01   -0.184970664978027344E+01    0.167655903100967396E+00    0.221786421537399303E+00   -0.161434382200241089E+02    0.637826621532440186E+01    0.468495147786947042E+08   -0.621396350544150700E+01    1
   -0.340240764617919922E+01   -0.616597700119018555E+01    0.290969246625900269E+04   -0.211300092935562134E+01   -0.420911073684692383E+01   -0.490098953247070312E+00    0.749021166563034080E+00    0.288812464475631692E+00   -0.128911554813385010E+02   -0.193361699581146240E+02    0.468495756281180903E+08   -0.621646350544150472E+01    1
