1.45000000e-06	-1.489826e-05
1.45001160e-06	5.236656e-09
1.45002320e-06	5.171104e-09
1.45003480e-06	5.141886e-09
1.45004640e-06	5.202680e-09
1.45005800e-06	5.176595e-09
1.45006960e-06	5.464524e-09
1.45008120e-06	5.226334e-09
1.45009280e-06	5.457963e-09
1.45010440e-06	5.321942e-09
1.45011600e-06	5.345929e-09
1.45012760e-06	5.083028e-09
1.45013921e-06	5.255200e-09
1.45015081e-06	5.084602e-09
1.45016241e-06	5.341757e-09
1.45017401e-06	5.603165e-09
1.45018561e-06	4.938987e-09
1.45019721e-06	5.021298e-09
1.45020881e-06	5.033169e-09
1.45022042e-06	5.259921e-09
1.45023202e-06	5.370214e-09
1.45024362e-06	5.425854e-09
1.45025522e-06	5.416815e-09
1.45026682e-06	5.307631e-09
1.45027843e-06	5.326242e-09
1.45029003e-06	5.443002e-09
1.45030163e-06	5.370411e-09
1.45031323e-06	5.321532e-09
1.45032484e-06	5.151287e-09
1.45033644e-06	5.165347e-09
1.45034804e-06	5.190760e-09
1.45035964e-06	5.246958e-09
1.45037125e-06	5.151096e-09
1.45038285e-06	5.406047e-09
1.45039445e-06	5.931313e-09
1.45040605e-06	5.488054e-09
1.45041766e-06	5.162177e-09
1.45042926e-06	5.028021e-09
1.45044087e-06	5.099783e-09
1.45045247e-06	5.138036e-09
1.45046407e-06	5.616148e-09
1.45047568e-06	5.373157e-09
1.45048728e-06	5.121746e-09
1.45049888e-06	5.095993e-09
1.45051049e-06	5.240462e-09
1.45052209e-06	5.267346e-09
1.45053370e-06	5.189173e-09
1.45054530e-06	5.302513e-09
1.45055690e-06	5.445516e-09
1.45056851e-06	5.507645e-09
1.45058011e-06	5.200890e-09
1.45059172e-06	5.141511e-09
1.45060332e-06	4.991847e-09
1.45061493e-06	5.098052e-09
1.45062653e-06	4.988921e-09
1.45063814e-06	5.425282e-09
1.45064974e-06	5.064620e-09
1.45066135e-06	5.095696e-09
1.45067295e-06	5.089490e-09
1.45068456e-06	5.569989e-09
1.45069616e-06	5.403941e-09
1.45070777e-06	5.046214e-09
1.45071938e-06	5.089484e-09
1.45073098e-06	5.345926e-09
1.45074259e-06	5.071762e-09
1.45075419e-06	5.400351e-09
1.45076580e-06	4.999154e-09
1.45077741e-06	5.101449e-09
1.45078901e-06	5.074848e-09
1.45080062e-06	5.932784e-09
1.45081222e-06	5.910112e-09
1.45082383e-06	5.050118e-09
1.45083544e-06	5.028185e-09
1.45084704e-06	5.240133e-09
1.45085865e-06	5.090427e-09
1.45087026e-06	5.355832e-09
1.45088186e-06	5.449231e-09
