   -0.282530164718627930E+01   -0.125209522247314453E+01    0.150634148716926575E+04   -0.127849042415618896E+01    0.961775720119476318E+00   -0.423119068145751953E-01    0.940580725669860895E-01    0.454024899005889826E+00   -0.111530035734176636E+02    0.200912773609161377E+02    0.990074157714843750E+01    0.468313494199709296E+08   -0.603396350544152682E+01    1
   -0.527167606353759766E+01   -0.502571153640747070E+01    0.161250540614128113E+04   -0.221490997076034546E+01   -0.441555362939834595E+01    0.103351235389709473E+01    0.831944072246551536E+00    0.183863204717636120E+00    0.216964334249496460E+02    0.230819523334503174E+02    0.144002854824066162E+01    0.468327863678377792E+08   -0.603646350544153165E+01    1
   -0.163563203811645508E+01   -0.814597415924072266E+01    0.327742630243301392E+04    0.143126368522644043E+01    0.696065366268157959E+00   -0.134789967536926270E+01    0.746217775344848566E+00    0.188804477453231812E+00   -0.214481294155120850E+02   -0.118065893650054932E+02    0.156507730484008789E+01    0.468332490714305565E+08   -0.603896350544152227E+01    1
   -0.407642412185668945E+01   -0.174350881576538086E+01    0.225888007879257202E+04   -0.257992750406265259E+01   -0.259427547454833984E+00    0.187678456306457520E+01    0.639359533786773709E-01    0.182344537973403942E+00    0.198035180568695068E+02   -0.177340924739837646E+02    0.522864460945129395E+00    0.468339548387430459E+08   -0.604146350544151556E+01    1
   -0.719348049163818359E+01   -0.323825263977050781E+01    0.235958227515220642E+04    0.103395342826843262E+00   -0.323400872945785522E+01    0.125618124008178711E+01    0.174418824911117543E+00    0.265077543258666948E+00    0.366371870040893555E+00   -0.410262048244476318E+01    0.118826031684875488E+00    0.468339893281541541E+08   -0.604396350544152039E+01    1
   -0.108635282516479492E+01   -0.487434005737304688E+01    0.196235740184783936E+04   -0.176569825410842896E+01   -0.430366021394729614E+01    0.452464580535888672E+00    0.203846627473831143E+00    0.611247944831848189E+00    0.109867483377456665E+02   -0.844728350639343262E+01    0.906047224998474121E+01    0.468341089587570131E+08   -0.604646350544152966E+01    1
   -0.226909017562866211E+01   -0.761373805999755859E+01    0.253444397449493408E+04   -0.182269471883773804E+01   -0.290564590692520142E+01   -0.967285156250000000E+00    0.715919166803359985E+00    0.101715832948684692E+00    0.217965751886367798E+02   -0.146754890680313110E+02    0.828697860240936279E+01    0.468342133777508438E+08   -0.604896350544152206E+01    1
   -0.234021568298339844E+01   -0.675114297866821289E+01    0.359364190697669983E+04   -0.741575360298156738E-01   -0.491432505846023560E+01    0.137049627304077148E+01    0.398376625776290849E+00    0.226867115497589089E+00    0.154209852218627930E+02    0.183296203613281250E+00    0.100215077400207520E+01    0.468344213453109637E+08   -0.605146350544152156E+01    1
   -0.134153461456298828E+01   -0.734006118774414062E+01    0.164473885297775269E+04    0.144631117582321167E+01   -0.822635948657989502E+00    0.228006839752197266E+00    0.124088996648788447E+00    0.859158569574355990E+00   -0.244139820337295532E+02    0.115909248590469360E+02    0.981259763240814209E+01    0.468361635202049986E+08   -0.605396350544152995E+01    1
   -0.195534849166870117E+01   -0.821980905532836914E+01    0.261229225993156433E+04   -0.879236459732055664E+00    0.103501379489898682E+01   -0.168340396881103516E+01    0.326128965616226174E+00    0.247924655675888062E+00   -0.162011414766311646E+02    0.239415138959884644E+02    0.506310105323791504E+01    0.468368733044565469E+08   -0.605646350544151790E+01    1
   -0.572821044921875000E+01   -0.872221279144287109E+01    0.247853705286979675E+04   -0.678184211254119873E+00   -0.316346138715744019E+01    0.153753757476806641E+01    0.895019972324371249E+00    0.963127374649047907E-01   -0.134097397327423096E+02   -0.124459564685821533E+02    0.274219036102294922E+01    0.468378962619826496E+08   -0.605896350544151829E+01    1
   -0.365931892395019531E+01   -0.422027778625488281E+01    0.206248441338539124E+04   -0.231632769107818604E+00   -0.225022554397583008E+00    0.197162914276123047E+01    0.230999004840850841E+00    0.172218877077102650E+00    0.208671480417251587E+02   -0.238792687654495239E+02    0.101376593112945557E+01    0.468387875229440778E+08   -0.606146350544153112E+01    1
   -0.489868211746215820E+01   -0.248539590835571289E+01    0.179187992215156555E+04   -0.141422283649444580E+01   -0.811278045177459717E+00    0.171549630165100098E+01    0.177432823181152333E+00    0.329824566841125433E+00   -0.197071611881256104E+02    0.121410638093948364E+02    0.194216847419738770E+01    0.468400682872238159E+08   -0.606396350544153950E+01    1
   -0.426998519897460938E+01   -0.810107898712158203E+01    0.274281853437423706E+04   -0.224853265285491943E+01    0.622014105319976807E+00   -0.102928209304809570E+01    0.153929537534713723E+00    0.979024827480316218E-01    0.757057666778564453E+01   -0.102415591478347778E+02    0.332138836383819580E+01    0.468401636581844836E+08   -0.606646350544153368E+01    1
   -0.153549385070800781E+01   -0.683607435226440430E+01    0.296499335765838623E+04    0.472112894058227539E+00   -0.430204385519027710E+01    0.590091943740844727E+00    0.439890086650848333E+00    0.331785798072814886E+00    0.713106095790863037E+01    0.149533301591873169E+02    0.128462851047515869E+01    0.468405267059423625E+08   -0.606896350544153407E+01    1
   -0.300993108749389648E+01   -0.468123674392700195E+01    0.178736218810081482E+04   -0.141056245565414429E+01    0.829342782497406006E+00   -0.155874395370483398E+01    0.163402456045150746E+00    0.810383564233779885E+00    0.188654661178588867E+02   -0.196928679943084717E+01    0.510535120964050293E+01    0.468410146182292104E+08   -0.607146350544153712E+01    1
   -0.119151067733764648E+01   -0.812355899810791016E+01    0.338209682703018188E+04    0.144233286380767822E+01   -0.169155561923980713E+01    0.102311849594116211E+00    0.183068144321441639E+00    0.736382329463958762E+00    0.219238102436065674E+01   -0.243992239236831665E+02    0.148640036582946777E+01    0.468411974617691338E+08   -0.607396350544151886E+01    1
   -0.232149219512939453E+01   -0.429167604446411133E+01    0.358980068564414978E+04   -0.916149616241455078E-01    0.172692507505416870E+01   -0.128851819038391113E+01    0.510541778802871660E+00    0.764324724674224909E-01    0.133721381425857544E+02   -0.132461637258529663E+02    0.274429619312286377E+01    0.468412118560512811E+08   -0.607646350544150149E+01    1
   -0.770681715011596680E+01   -0.601970005035400391E+01    0.207362630963325500E+04   -0.100579476356506348E+01   -0.312233853340148926E+01    0.124832844734191895E+01    0.697812646627426147E+00    0.560222566127777100E-01    0.189398527145385742E+02   -0.438943505287170410E+01    0.609476089477539062E+01    0.468415288040053397E+08   -0.607896350544150277E+01    1
   -0.107908201217651367E+01   -0.386174201965332031E+01    0.353881442546844482E+04   -0.937523841857910156E+00   -0.126860660314559937E+01    0.669463396072387695E+00    0.294655549526214589E+00    0.527281713485717729E+00    0.762483477592468262E+01   -0.204925447702407837E+02    0.308766007423400879E+01    0.468427718071202785E+08   -0.608146350544151737E+01    1
   -0.728310775756835938E+01   -0.365255975723266602E+01    0.178886333107948303E+04   -0.110651636123657227E+01   -0.276446735858917236E+01   -0.711720943450927734E+00    0.146418333053588867E+00    0.900486528873443604E+00    0.192226171493530273E+01   -0.279980301856994629E+01    0.848282575607299805E+01    0.468430346601680592E+08   -0.608396350544153197E+01    1
   -0.123973941802978516E+01   -0.447526216506958008E+01    0.266526901721954346E+04    0.102355617284774780E+01   -0.332863998413085938E+01    0.745413541793823242E+00    0.109709137678146357E+00    0.507094550132751398E+00   -0.178899466991424561E+02    0.140987813472747803E+02    0.679637610912322998E+01    0.468442320778523684E+08   -0.608646350544153236E+01    1
   -0.852143287658691406E+01   -0.154128885269165039E+01    0.276275077462196350E+04   -0.437800288200378418E+00   -0.379714828729629517E+01    0.931115388870239258E+00    0.153121119737625100E+00    0.770902466773986772E+00    0.197474479675292969E+02    0.575933158397674561E+01    0.510896921157836914E+01    0.468448725709361956E+08   -0.608896350544152032E+01    1
   -0.291409349441528320E+01   -0.279138898849487305E+01    0.156800979375839233E+04   -0.114678347110748291E+01   -0.211938583850860596E+01    0.854462623596191406E+00    0.203219741582870483E+00    0.651034224033355646E+00    0.153455585241317749E+02    0.812321901321411133E+00    0.711067736148834229E+01    0.468451390579150543E+08   -0.609146350544151804E+01    1
   -0.353988122940063477E+01   -0.287926387786865234E+01    0.226043069362640381E+04   -0.224306648969650269E+01    0.151830673217773438E+01   -0.333555698394775391E+00    0.198960125446319580E+00    0.889960414171218850E+00   -0.195383667945861816E+02    0.208651214838027954E+02    0.636750698089599609E+01    0.468452731929231361E+08   -0.609396350544151844E+01    1
   -0.342556762695312500E+01   -0.269306087493896484E+01    0.364898794889450073E+04   -0.415887427330017090E+01   -0.230222171545028687E+01   -0.897262573242187500E+00    0.320384371280670155E+00    0.111289495229721064E+00   -0.176666051149368286E+02    0.146289259195327759E+02    0.292720496654510498E+01    0.468453065886687860E+08   -0.609646350544151083E+01    1
   -0.136156606674194336E+01   -0.765042209625244141E+01    0.379208126664161682E+04    0.122551840543746948E+01    0.251554608345031738E+00    0.921548128128051758E+00    0.227570712566375732E+00    0.178437739610671997E+00    0.212684243917465210E+02   -0.241292238235473633E+02    0.136598289012908936E+01    0.468455535131463706E+08   -0.609896350544150234E+01    1
   -0.675617551803588867E+01   -0.577473354339599609E+01    0.289960572123527527E+04   -0.261357188224792480E+01   -0.346159613132476807E+01    0.276114463806152344E+00    0.902286827564239502E+00    0.205183225870132435E+00    0.243225663900375366E+02   -0.610209405422210693E+01    0.367007553577423096E+01    0.468456172986323014E+08   -0.610146350544149918E+01    1
   -0.215426635742187500E+01   -0.572359323501586914E+01    0.385452547669410706E+04   -0.443508845567703247E+01   -0.366818505525588989E+01    0.214344263076782227E+00    0.239933496713638283E+00    0.319365078210830655E+00    0.799709856510162354E+01    0.780495107173919678E+01    0.180596888065338135E+01    0.468458065517026335E+08   -0.610396350544150579E+01    1
   -0.306223249435424805E+01   -0.188530302047729492E+01    0.295026460289955139E+04    0.124267417192459106E+01   -0.210057675838470459E+00    0.169031906127929688E+01    0.898297309875488170E-01    0.241166454553604137E+00   -0.177788496017456055E+02    0.197541743516921997E+02    0.923439264297485352E+01    0.468458149867902771E+08   -0.610646350544152394E+01    1
   -0.199227619171142578E+01   -0.431271457672119141E+01    0.279834786057472229E+04   -0.105335235595703125E+00    0.374789237976074219E+00   -0.162004280090332031E+01    0.439990937709808294E+00    0.720927709341049217E+00    0.639286339282989502E+01   -0.200698763132095337E+02    0.358033835887908936E+01    0.468459168577434048E+08   -0.610896350544153233E+01    1
   -0.574945592880249023E+01   -0.216555690765380859E+01    0.354812169075012207E+04   -0.105912125110626221E+01   -0.499833732843399048E+01   -0.197563028335571289E+01    0.175716423988342252E+00    0.510824912786483787E+00   -0.634164810180664062E+01   -0.168842285871505737E+02    0.145825207233428955E+01    0.468464447278676108E+08   -0.611146350544151318E+01    1
   -0.193933916091918945E+01   -0.611450958251953125E+01    0.329177209734916687E+04    0.142627233266830444E+01   -0.301637315750122070E+01   -0.177405405044555664E+01    0.182593393325805653E+00    0.259769773483276345E+00   -0.950190126895904541E+01   -0.623495280742645264E+01    0.847070693969726562E+01    0.468470186360749304E+08   -0.611396350544150202E+01    1
   -0.559242296218872070E+01   -0.729520797729492188E+01    0.263416194915771484E+04    0.903159141540527344E+00   -0.666072785854339600E+00    0.445791959762573242E+00    0.329354804754257158E+00    0.698635226488113381E+00    0.217857599258422852E+02    0.180358439683914185E+02    0.927200019359588623E+01    0.468470511364233717E+08   -0.611646350544151840E+01    1
   -0.240328931808471680E+01   -0.160099077224731445E+01    0.362510019540786743E+04   -0.982932090759277344E+00   -0.139448022842407227E+01   -0.128893518447875977E+01    0.157922595739364624E+00    0.767998009920120239E+00    0.880987048149108887E+01   -0.237343758344650269E+02    0.283319592475891113E+01    0.468471173900451586E+08   -0.611896350544151613E+01    1
   -0.553592538833618164E+01   -0.697481918334960938E+01    0.243314513564109802E+04   -0.358152878284454346E+01    0.101159453392028809E+01    0.110208272933959961E+01    0.656611502170562772E-01    0.139518189430236805E+00   -0.697969496250152588E+01   -0.182080507278442383E+02    0.109241664409637451E+01    0.468471180129863322E+08   -0.612146350544151030E+01    1
   -0.112572479248046875E+01   -0.351783943176269531E+01    0.270655447244644165E+04   -0.398097509145736694E+01    0.520856499671936035E+00   -0.143927979469299316E+01    0.150414609909057612E+00    0.271509104967117276E+00    0.134724557399749756E+02   -0.182229489088058472E+02    0.289664864540100098E+00    0.468473359217429534E+08   -0.612396350544150803E+01    1
   -0.757131862640380859E+01   -0.326583433151245117E+01    0.207432234287261963E+04    0.694718539714813232E+00   -0.237006372213363647E+01    0.104231929779052734E+01    0.227613788843154918E+00    0.785100793838500954E+00    0.197044402360916138E+02   -0.206253975629806519E+02    0.948077857494354248E+01    0.468473737562511116E+08   -0.612646350544151108E+01    1
   -0.632315301895141602E+01   -0.434412717819213867E+01    0.229963892698287964E+04    0.133732837438583374E+01    0.173286229372024536E+01    0.105936002731323242E+01    0.283354490995407104E+00    0.891247338056564309E+00   -0.636144280433654785E+01    0.209505110979080200E+02    0.477725982666015625E+01    0.468474138019406721E+08   -0.612896350544151858E+01    1
   -0.422509527206420898E+01   -0.484040451049804688E+01    0.304457673430442810E+04    0.504494309425354004E+00    0.190203756093978882E+01   -0.683641910552978516E+00    0.569826751947402954E+00    0.263559305667877164E+00   -0.237606704235076904E+02   -0.659098923206329346E+01    0.515002012252807617E-01    0.468474527991865724E+08   -0.613146350544150476E+01    1
   -0.339155626296997070E+01   -0.685320806503295898E+01    0.250131556391716003E+04    0.180633276700973511E+01    0.130624955892562866E+01   -0.189103603363037109E+01    0.198206156492233276E+00    0.811909955739974931E+00    0.137918978929519653E+02   -0.521257519721984863E+01    0.797668278217315674E+01    0.468476289286610782E+08   -0.613396350544150160E+01    1
   -0.362254428863525391E+01   -0.256365537643432617E+01    0.359792360663414001E+04   -0.391122633218765259E+01    0.553632199764251709E+00   -0.158891701698303223E+01    0.571489399671554543E+00    0.238295418024063121E+00    0.655117332935333252E+01    0.232342243194580078E+02    0.691403150558471680E+01    0.468479060521507040E+08   -0.613646350544149932E+01    1
   -0.262831401824951172E+01   -0.121951103210449219E+01    0.383620241284370422E+04   -0.441819638013839722E+01   -0.321086168289184570E+00   -0.204227447509765625E+00    0.532510679960250810E+00    0.154164928197860707E+00    0.138093858957290649E+02   -0.804286003112792969E+01    0.847983539104461670E+01    0.468479954257594347E+08   -0.613896350544150327E+01    1
   -0.133639907836914062E+01   -0.494208765029907227E+01    0.185385668277740479E+04    0.192404282093048096E+01    0.191646963357925415E+01   -0.319883346557617188E+00    0.595751965045928977E+00    0.938919633626937866E+00    0.787664949893951416E+01    0.159122049808502197E+01    0.366527497768402100E+01    0.468481209108805284E+08   -0.614146350544151343E+01    1
   -0.842079401016235352E+01   -0.642771196365356445E+01    0.226462253928184509E+04    0.112489235401153564E+01   -0.210084795951843262E+00    0.234602451324462891E+00    0.302215516567230169E+00    0.234715956449508656E+00    0.100046694278717041E+01   -0.105893284082412720E+02    0.832784593105316162E+01    0.468481235264590234E+08   -0.614396350544152714E+01    1
   -0.151212978363037109E+01   -0.810760927200317383E+01    0.334473469853401184E+04   -0.472589135169982910E+00   -0.206833744049072266E+01    0.133663368225097656E+01    0.618433368206024126E+00    0.332022744417190485E+00   -0.212399750947952271E+02   -0.854117572307586670E+01    0.194564878940582275E+01    0.468481509250119850E+08   -0.614646350544152309E+01    1
   -0.124106216430664062E+01   -0.750813436508178711E+01    0.246867188811302185E+04   -0.972706973552703857E+00    0.572144985198974609E-03   -0.480271339416503906E+00    0.339221954345703069E+00    0.119001865386962891E+00    0.688794553279876709E+01   -0.938583314418792725E+01    0.789296805858612061E+01    0.468481822864979133E+08   -0.614896350544151282E+01    1
   -0.104799461364746094E+01   -0.613212966918945312E+01    0.376455479860305786E+04    0.938272178173065186E+00   -0.186732608079910278E+01   -0.308083057403564453E+00    0.159156894683837868E+00    0.765510368347167902E+00    0.991490185260772705E+01   -0.113160133361816406E+02    0.288546323776245117E+01    0.468482378205790669E+08   -0.615146350544152742E+01    1
   -0.489736080169677734E+01   -0.474426698684692383E+01    0.212035307288169861E+04   -0.108860039710998535E+01    0.145073968172073364E+01    0.188902688026428223E+01    0.460044634342193559E+00    0.822594106197357122E-01   -0.101705044507980347E+02    0.235644280910491943E+02    0.736787497997283936E+01    0.468483078943629339E+08   -0.615396350544151360E+01    1
   -0.118812608718872070E+01   -0.135714101791381836E+01    0.285300695896148682E+04    0.176262307167053223E+01   -0.327944535017013550E+01   -0.199258494377136230E+01    0.176109904050826993E+00    0.466246867179870572E+00   -0.449753701686859131E+01   -0.188393324613571167E+02    0.728424191474914551E+01    0.468485135494301394E+08   -0.615646350544150067E+01    1
   -0.142038965225219727E+01   -0.159899663925170898E+01    0.276001223921775818E+04    0.484236001968383789E+00   -0.414300149679183960E+01    0.645356178283691406E+00    0.207211673259735107E+00    0.705987590551376276E+00    0.505338013172149658E+01   -0.113885521888732910E+02    0.220239400863647461E+01    0.468485631181712151E+08   -0.615896350544150195E+01    1
   -0.482910680770874023E+01   -0.633044290542602539E+01    0.173929446935653687E+04    0.120404678583145142E+01   -0.258858758211135864E+01    0.190681695938110352E+00    0.286804455518722523E+00    0.126458406448364258E+00   -0.213357329368591309E+02   -0.173538237810134888E+02    0.187207996845245361E+01    0.468488882752116621E+08   -0.616146350544151922E+01    1
   -0.253906726837158203E+01   -0.876365280151367188E+01    0.353471899032592773E+04   -0.345342397689819336E+00   -0.211470156908035278E+01    0.127604484558105469E+01    0.198754829168319713E+00    0.684544509649276711E+00    0.839990079402923584E+01    0.858303904533386230E+00    0.301193356513977051E+01    0.468489230958045423E+08   -0.616396350544152849E+01    1
   -0.526061010360717773E+01   -0.416287469863891602E+01    0.295197913050651550E+04   -0.157884317636489868E+01    0.176803123950958252E+01   -0.148149681091308594E+01    0.247596353292465210E+00    0.548815989494323753E+00    0.242319256067276001E+02   -0.174154788255691528E+02    0.559432089328765869E+01    0.468493408005817458E+08   -0.616646350544150668E+01    1
   -0.871502304077148438E+01   -0.260418605804443359E+01    0.358516329526901245E+04   -0.339199256896972656E+01   -0.424477410316467285E+01    0.908508300781250000E+00    0.615481650829315163E+00    0.132960242033004772E+00    0.894885957241058350E+01    0.204892516136169434E+02    0.920298695564270020E+00    0.468495459440413788E+08   -0.616896350544149996E+01    1
   -0.527833938598632812E+01   -0.373781013488769531E+01    0.265752607583999634E+04   -0.214853245019912720E+01   -0.318335962295532227E+01    0.140332293510437012E+01    0.243435013294219960E+00    0.343184006214141801E+00    0.136575162410736084E+02    0.127384573221206665E+02    0.511772871017456055E+01    0.468495863658058569E+08   -0.617146350544152167E+01    1
   -0.742586183547973633E+01   -0.285218095779418945E+01    0.328758457303047180E+04    0.160869348049163818E+01    0.403457701206207275E+00   -0.907025098800659180E+00    0.267713350057601884E+00    0.884035736322402954E+00   -0.191318482160568237E+02   -0.914991199970245361E+01    0.560533165931701660E+01    0.468498775125998333E+08   -0.617396350544153449E+01    1
   -0.603811788558959961E+01   -0.455592012405395508E+01    0.257983976602554321E+04   -0.123596024513244629E+01   -0.485356932878494263E+01    0.213364124298095703E+00    0.293914669752120938E+00    0.657377433776855424E+00    0.988125801086425781E+01    0.619171559810638428E+01    0.595253884792327881E+01    0.468498959435507879E+08   -0.617646350544151179E+01    1
   -0.447435855865478516E+01   -0.234105539321899414E+01    0.247470015287399292E+04    0.751119613647460938E+00    0.168462437391281128E+01    0.143469619750976562E+01    0.253038609027862516E+00    0.365367805957794167E+00    0.194023251533508301E+01    0.222349971532821655E+02    0.605940461158752441E+01    0.468499137201460674E+08   -0.617896350544150152E+01    1
   -0.585392427444458008E+01   -0.892938137054443359E+01    0.153965273499488831E+04    0.194131332635879517E+01   -0.289070665836334229E+00    0.601327419281005859E-01    0.400758266448974554E+00    0.422620093822479226E+00   -0.945186018943786621E+01    0.127357602119445801E+02    0.722583472728729248E+01    0.468500129023075849E+08   -0.618146350544150103E+01    1
   -0.380225658416748047E+01   -0.241468620300292969E+01    0.272706398367881775E+04   -0.390178310871124268E+01   -0.379886746406555176E+00   -0.283723354339599609E+00    0.295851922035217263E+00    0.235034817457199063E+00    0.161930739879608154E+02   -0.921237170696258545E+01    0.810634076595306396E+01    0.468500810021661967E+08   -0.618396350544151829E+01    1
   -0.186782455444335938E+01   -0.329820203781127930E+01    0.175279924273490906E+04   -0.125336009263992310E+01   -0.403827947378158569E+01    0.166764163970947266E+01    0.349893069267272927E+00    0.408169263601303067E+00    0.136626690626144409E+02   -0.588646531105041504E+01    0.134705543518066406E+01    0.468500867473681867E+08   -0.618646350544152934E+01    1
   -0.249300527572631836E+01   -0.465015363693237305E+01    0.293572241067886353E+04   -0.280698502063751221E+01   -0.330854564905166626E+01    0.489206790924072266E+00    0.131960743665695185E+00    0.660794675350189209E+00    0.227638721466064453E+02   -0.185649335384368896E+02    0.529710650444030762E+01    0.468501544836155251E+08   -0.618896350544151730E+01    1
   -0.482838344573974609E+01   -0.271488285064697266E+01    0.376050734519958496E+04   -0.177833205461502075E+01   -0.134859424829483032E+01    0.636776924133300781E+00    0.272287321090698198E+00    0.360743141174316384E+00    0.105032950639724731E+02   -0.208734571933746338E+02    0.407279729843139648E+00    0.468502647410254776E+08   -0.619146350544153012E+01    1
   -0.168355655670166016E+01   -0.312338209152221680E+01    0.200578564405441284E+04   -0.112860924005508423E+01    0.894837021827697754E+00   -0.795979738235473633E+00    0.329423469305038408E+00    0.563403022289276079E+00    0.158584088087081909E+02    0.125450313091278076E+02    0.919191598892211914E+01    0.468503196994282678E+08   -0.619396350544153673E+01    1
   -0.695757675170898438E+01   -0.171620607376098633E+01    0.154019424319267273E+04    0.535428524017333984E-03    0.139076709747314453E+01    0.188680005073547363E+01    0.215225201845169078E+00    0.440879982709884599E+00    0.106855124235153198E+02   -0.800026655197143555E+01    0.997245371341705322E+01    0.468503415543546602E+08   -0.619646350544151137E+01    1
   -0.375770282745361328E+01   -0.254742622375488281E+01    0.153977701067924500E+04   -0.194173634052276611E+00   -0.366614562273025513E+01   -0.525030612945556641E+00    0.303746467828750588E+00    0.734096390008926347E+00    0.116884082555770874E+02   -0.871261060237884521E+01    0.160761475563049316E+00    0.468503528330391720E+08   -0.619896350544150465E+01    1
   -0.243969821929931641E+01   -0.802566051483154297E+01    0.368869298696517944E+04   -0.433798092603683472E+01   -0.306059771776199341E+01   -0.109153580665588379E+01    0.835554754734039284E+00    0.210520875453948986E+00    0.106767266988754272E+02    0.916287899017333984E+01    0.682408094406127930E+01    0.468503704442809820E+08   -0.620146350544151748E+01    1
