1.45000000e-06	1.518712e-06
1.45001160e-06	-4.187022e-06
1.45002320e-06	-1.227746e-06
1.45003480e-06	2.233818e-07
1.45004640e-06	1.850022e-08
1.45005800e-06	1.039552e-08
1.45006960e-06	7.125268e-09
1.45008120e-06	6.819408e-09
1.45009280e-06	6.451881e-09
1.45010440e-06	6.332619e-09
1.45011600e-06	6.510825e-09
1.45012760e-06	6.805866e-09
1.45013921e-06	7.022833e-09
1.45015081e-06	6.862179e-09
1.45016241e-06	6.489481e-09
1.45017401e-06	6.292256e-09
1.45018561e-06	6.592740e-09
1.45019721e-06	6.904398e-09
1.45020881e-06	6.937800e-09
1.45022042e-06	6.789495e-09
1.45023202e-06	6.603853e-09
1.45024362e-06	6.442890e-09
1.45025522e-06	6.423323e-09
1.45026682e-06	6.697388e-09
1.45027843e-06	7.046649e-09
1.45029003e-06	7.168061e-09
1.45030163e-06	7.180479e-09
1.45031323e-06	7.087441e-09
1.45032484e-06	6.857344e-09
1.45033644e-06	6.567900e-09
1.45034804e-06	6.339557e-09
1.45035964e-06	6.396424e-09
1.45037125e-06	6.769840e-09
1.45038285e-06	7.157915e-09
1.45039445e-06	7.244650e-09
1.45040605e-06	7.138147e-09
1.45041766e-06	6.904064e-09
1.45042926e-06	6.771183e-09
1.45044087e-06	6.876763e-09
1.45045247e-06	7.066833e-09
1.45046407e-06	7.175524e-09
1.45047568e-06	7.076331e-09
1.45048728e-06	6.789879e-09
1.45049888e-06	6.570332e-09
1.45051049e-06	6.582907e-09
1.45052209e-06	6.764399e-09
1.45053370e-06	6.887095e-09
1.45054530e-06	6.717571e-09
1.45055690e-06	6.396502e-09
1.45056851e-06	6.242580e-09
1.45058011e-06	6.514966e-09
1.45059172e-06	6.851129e-09
1.45060332e-06	6.908464e-09
1.45061493e-06	6.794890e-09
1.45062653e-06	6.526610e-09
1.45063814e-06	6.333174e-09
1.45064974e-06	6.483010e-09
1.45066135e-06	6.827517e-09
1.45067295e-06	7.020107e-09
1.45068456e-06	7.058482e-09
1.45069616e-06	7.016963e-09
1.45070777e-06	6.969656e-09
1.45071938e-06	6.980963e-09
1.45073098e-06	6.897338e-09
1.45074259e-06	6.588635e-09
1.45075419e-06	6.280342e-09
1.45076580e-06	6.343200e-09
1.45077741e-06	6.776976e-09
1.45078901e-06	7.208757e-09
1.45080062e-06	7.406456e-09
1.45081222e-06	7.323128e-09
1.45082383e-06	6.942466e-09
1.45083544e-06	6.481287e-09
1.45084704e-06	6.429336e-09
1.45085865e-06	6.818880e-09
1.45087026e-06	7.067765e-09
1.45088186e-06	7.051230e-09
1.45089347e-06	6.847295e-09
1.45090508e-06	6.621047e-09
1.45091669e-06	6.602741e-09
1.45092829e-06	6.675758e-09
1.45093990e-06	6.640426e-09
1.45095151e-06	6.536280e-09
1.45096312e-06	6.460437e-09
1.45097472e-06	6.606466e-09
1.45098633e-06	6.899661e-09
1.45099794e-06	7.066035e-09
1.45100955e-06	7.135232e-09
1.45102115e-06	7.112521e-09
1.45103276e-06	7.011712e-09
1.45104437e-06	6.848838e-09
1.45105598e-06	6.674131e-09
1.45106759e-06	6.575711e-09
1.45107920e-06	6.658974e-09
1.45109081e-06	6.877320e-09
1.45110241e-06	7.145658e-09
1.45111402e-06	7.291024e-09
1.45112563e-06	7.319597e-09
1.45113724e-06	7.222508e-09
1.45114885e-06	6.983967e-09
1.45116046e-06	6.752497e-09
1.45117207e-06	6.722782e-09
1.45118368e-06	6.854619e-09
1.45119529e-06	6.903374e-09
1.45120690e-06	6.791613e-09
1.45121851e-06	6.603125e-09
1.45123012e-06	6.521009e-09
1.45124173e-06	6.472544e-09
1.45125334e-06	6.541311e-09
1.45126495e-06	6.757002e-09
1.45127656e-06	6.994812e-09
1.45128817e-06	6.972747e-09
1.45129978e-06	6.693865e-09
1.45131139e-06	6.511143e-09
1.45132300e-06	6.637408e-09
1.45133461e-06	6.892647e-09
1.45134622e-06	6.969252e-09
1.45135783e-06	6.855585e-09
1.45136944e-06	6.812699e-09
1.45138105e-06	7.084695e-09
1.45139266e-06	7.265093e-09
1.45140427e-06	7.038787e-09
1.45141588e-06	6.590304e-09
1.45142750e-06	6.195237e-09
1.45143911e-06	6.200029e-09
1.45145072e-06	6.546779e-09
1.45146233e-06	6.753136e-09
1.45147394e-06	6.686865e-09
1.45148556e-06	6.609441e-09
1.45149717e-06	6.718460e-09
1.45150878e-06	6.775963e-09
1.45152039e-06	6.661816e-09
1.45153200e-06	6.585669e-09
1.45154361e-06	6.698830e-09
1.45155523e-06	6.830201e-09
1.45156684e-06	6.789107e-09
1.45157845e-06	6.736160e-09
1.45159007e-06	6.768385e-09
1.45160168e-06	6.869149e-09
1.45161329e-06	6.941444e-09
1.45162490e-06	6.854533e-09
1.45163652e-06	6.635412e-09
1.45164813e-06	6.552646e-09
1.45165974e-06	6.625841e-09
1.45167136e-06	6.640563e-09
1.45168297e-06	6.699221e-09
1.45169458e-06	6.954205e-09
1.45170620e-06	7.106644e-09
1.45171781e-06	7.020318e-09
1.45172942e-06	6.849137e-09
1.45174104e-06	6.562497e-09
1.45175265e-06	6.399075e-09
1.45176427e-06	6.700107e-09
1.45177588e-06	6.921228e-09
1.45178749e-06	6.767599e-09
1.45179911e-06	6.549973e-09
1.45181072e-06	6.498813e-09
1.45182234e-06	6.477958e-09
1.45183395e-06	6.599670e-09
1.45184557e-06	6.610694e-09
1.45185718e-06	6.461760e-09
1.45186880e-06	6.497571e-09
1.45188041e-06	6.671546e-09
1.45189203e-06	6.700398e-09
1.45190364e-06	6.705315e-09
1.45191526e-06	6.718600e-09
1.45192687e-06	6.765058e-09
1.45193849e-06	6.752995e-09
1.45195010e-06	6.756512e-09
1.45196172e-06	6.662378e-09
1.45197333e-06	6.484567e-09
1.45198495e-06	6.410890e-09
1.45199656e-06	6.522442e-09
1.45200818e-06	6.725042e-09
1.45201980e-06	6.953975e-09
1.45203141e-06	7.077023e-09
1.45204303e-06	7.137159e-09
1.45205465e-06	7.082687e-09
1.45206626e-06	6.895858e-09
1.45207788e-06	6.706341e-09
1.45208950e-06	6.478582e-09
1.45210111e-06	6.320759e-09
1.45211273e-06	6.472813e-09
1.45212435e-06	6.682276e-09
1.45213596e-06	6.738957e-09
1.45214758e-06	6.744555e-09
1.45215920e-06	6.775252e-09
1.45217081e-06	6.698744e-09
1.45218243e-06	6.612115e-09
1.45219405e-06	6.531781e-09
1.45220567e-06	6.513806e-09
1.45221728e-06	6.689340e-09
1.45222890e-06	6.879963e-09
1.45224052e-06	6.930173e-09
1.45225214e-06	6.830768e-09
1.45226376e-06	6.627220e-09
1.45227537e-06	6.495178e-09
1.45228699e-06	6.519966e-09
1.45229861e-06	6.614725e-09
1.45231023e-06	6.734936e-09
1.45232185e-06	6.832981e-09
1.45233347e-06	6.830056e-09
1.45234509e-06	6.756473e-09
1.45235670e-06	6.615305e-09
1.45236832e-06	6.551962e-09
1.45237994e-06	6.838891e-09
1.45239156e-06	7.128616e-09
1.45240318e-06	6.999555e-09
1.45241480e-06	6.580938e-09
1.45242642e-06	6.171460e-09
1.45243804e-06	6.259413e-09
1.45244966e-06	6.778481e-09
1.45246128e-06	7.133896e-09
1.45247290e-06	7.076476e-09
1.45248452e-06	6.753448e-09
1.45249614e-06	6.494149e-09
1.45250776e-06	6.636798e-09
1.45251938e-06	6.883130e-09
1.45253100e-06	6.913605e-09
1.45254262e-06	6.856916e-09
1.45255424e-06	6.821362e-09
1.45256586e-06	6.916904e-09
